"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"omni-real-estate-d100e7","certly","Omni Real Estate","https://www.omniproperties-re.com/san-francisco","residential property management","https://www.omniproperties-re.com/contact","form","{""city"": ""San Francisco"", ""location"": ""San Francisco, California"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/california/san-francisco"
"omni-realtors-and-property-management-ll-f876a5","certly","Omni, Realtors and Property Management LLC","https://www.myomnirealty.com","residential property management","https://www.myomnirealty.com/contact/","form","{""city"": ""Hendersonville"", ""location"": ""Hendersonville, Tennessee"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TN""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/tennessee/nashville"
"optivest-properties-7eff81","certly","Optivest Properties","https://management.hello.storage/","self-storage operator","https://management.hello.storage/","form","{""location"": ""California"", ""segment"": ""self-storage operator"", ""state"": ""CA""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/optivest-properties"
"oregon-pacific-construction-inc-89e0b2","certly","Oregon Pacific Construction Inc","https://oregonpacificconstruction.com/","commercial GC","https://oregonpacificconstruction.com/contact","form","{""city"": ""Woodburn"", ""location"": ""Woodburn, Oregon"", ""segment"": ""commercial GC"", ""size_signal_raw"": ""$80000 CCB surety bond and $1000000 liability limit on file (Oregon CCB record)"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://oregonpacificconstruction.com/contact; address the owner; phase-3 confidence: verified; source: https://data.oregon.gov/resource/g77e-6bhs.json?$where=endorsement_text%20like%20'Commercial%20General%20Contractor%25'%20AND%20exempt_text='Nonexempt'&$limit=8000"
"orion-marine-contractors-inc-1bf526","certly","Orion Marine Contractors, Inc.","https://www.oriongroupholdingsinc.com","commercial GC","https://www.oriongroupholdingsinc.com/investors/contact-and-alerts","form","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"o-donnell-snider-construction-f63fd1","certly","O’Donnell/Snider Construction","https://www.odonnellsnider.com","commercial GC","https://www.odonnellsnider.com/contact-us/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"p-c-construction-co-7b537d","certly","P & C Construction Co","https://pcconstruction.com/","commercial GC","https://pcconstruction.com/contact/","form","{""city"": ""Portland"", ""location"": ""Portland, Oregon"", ""segment"": ""commercial GC"", ""size_signal_raw"": ""$80000 CCB surety bond and $1000000 liability limit on file (Oregon CCB record)"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://pcconstruction.com/contact/; address the owner; phase-3 confidence: verified; source: https://data.oregon.gov/resource/g77e-6bhs.json?$where=endorsement_text%20like%20'Commercial%20General%20Contractor%25'%20AND%20exempt_text='Nonexempt'&$limit=8000"
"paielli-associates-5c35f4","certly","Paielli & Associates","https://hoafinancialmanagementservices.com/","HOA / community association management","https://hoafinancialmanagementservices.com/","form","{""city"": ""Phoenix"", ""location"": ""Phoenix, Arizona"", ""segment"": ""HOA / community association management"", ""state"": ""AZ""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/paielli-associates/"
"palladium-property-management-78c913","certly","Palladium Property Management","https://palladiumpropertymgt.com/","residential property management","https://palladiumpropertymgt.com/contact-us","form","{""city"": ""Farmington Hills"", ""location"": ""Farmington Hills, Michigan"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/michigan/detroit"
"pamco-management-f23f6b","certly","PamCo Management","https://www.pamcotx.com/","HOA / community association management","https://www.pamcotx.com/","form","{""city"": ""Cedar Park"", ""location"": ""Cedar Park, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/pamco/"
"park-avenue-partners-028f5f","certly","Park Avenue Partners","https://www.parkavenuepartners.com/","manufactured housing community operator","https://www.parkavenuepartners.com/contact","form","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""1,804 manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.parkavenuepartners.com/contact; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"park-property-management-solutions-286c0b","certly","Park Property Management Solutions","https://www.parkpmsolutions.com/","HOA / community association management","https://www.parkpmsolutions.com/","form","{""city"": ""Orland Park"", ""location"": ""Orland Park, Illinois"", ""segment"": ""HOA / community association management"", ""state"": ""IL""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/park-property-management-solutions/"
"parks-edge-properties-47a2ba","certly","Parks Edge Properties","https://www.parksedgeproperties.com/","residential property management","https://www.parksedgeproperties.com/contact-us","form","{""city"": ""Pittsburgh"", ""location"": ""Pittsburgh, Pennsylvania"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""PA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/pennsylvania/pittsburgh"
"parkstone-communities-32685c","certly","Parkstone Communities","https://parkstonecommunities.com/","manufactured housing community operator","https://parkstonecommunities.com/contact/","form","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""1,104 manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://parkstonecommunities.com/contact/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"parr-abernathy-realty-inc-93f877","certly","Parr & Abernathy Realty, Inc.","https://parrandabernathyrealty.com/","residential property management","https://parrandabernathyrealty.com/contact-us/","form","{""city"": ""Hopewell"", ""location"": ""Hopewell, Virginia"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""VA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/virginia/richmond"
"paul-darden-company-7262ee","certly","Paul Darden Company","http://pauldarden.com/","self-storage operator","http://pauldarden.com/","form","{""location"": ""Texas"", ""segment"": ""self-storage operator"", ""state"": ""TX""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/paul-darden-company"
"pc-construction-company-beba9b","certly","PC Construction Company","https://pcconstruction.com","commercial GC","https://pcconstruction.com/contact/","form","{""city"": ""Manchester"", ""location"": ""Manchester, New Hampshire"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""NH""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcnh.org/directory/Search/building-contractors-325083"
"peek-realty-8c4dd7","certly","Peek Realty","https://peekrealtyhouston.com/","residential property management","https://peekrealtyhouston.com/contact-us","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/houston"
"pelican-realty-of-louisiana-llc-9492f3","certly","Pelican Realty of Louisiana, LLC.","https://pelicanrealtyla.com/","residential property management","https://pelicanrealtyla.com/contact-pelican-realty.html","form","{""city"": ""Terrytown"", ""location"": ""Terrytown, Louisiana"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""LA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/louisiana/new-orleans"
"pennybag-property-management-afe72f","certly","Pennybag Property Management","https://pennybagpropertymanagement.com/","residential property management","https://pennybagpropertymanagement.com/contact-us.php","form","{""city"": ""Milwaukee"", ""location"": ""Milwaukee, Wisconsin"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""WI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/wisconsin/milwaukee"
"performance-asset-management-8e6efd","certly","Performance Asset Management","https://performanceassetmanagement.com/","commercial property management","https://performanceassetmanagement.com/?page_id=5","form","{""city"": ""Milwaukee"", ""location"": ""Milwaukee, Wisconsin"", ""segment"": ""commercial property management"", ""state"": ""WI""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://performanceassetmanagement.com/?page_id=5; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Milwaukee%2C%20WI&find_text=Commercial%20Property%20Management&page=1"
"perimeter-property-services-llc-84b79a","certly","Perimeter Property Services, LLC","https://perimeterpropertyservices.com/","commercial property management","https://perimeterpropertyservices.com/#contact","form","{""city"": ""Atlanta"", ""location"": ""Atlanta, Georgia"", ""segment"": ""commercial property management"", ""state"": ""GA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://perimeterpropertyservices.com/#contact; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Atlanta%2C%20GA&find_text=Commercial%20Property%20Management&page=1"
"personal-mini-storage-9b997a","certly","Personal Mini Storage","https://www.personalministorage.com/self-storage-management","self-storage operator","https://www.personalministorage.com/self-storage-management","form","{""location"": ""Florida"", ""segment"": ""self-storage operator"", ""state"": ""FL""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/personal-mini-storage-management"
"pinnacle-construction-inc-4fbf59","certly","Pinnacle Construction, Inc.","https://www.pinnacleak.com","commercial GC","https://www.pinnacleak.com/contact.html","form","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"platinum-association-management-6d45c6","certly","Platinum Association Management","https://platinumassociationmanagement.com/","HOA / community association management","https://platinumassociationmanagement.com/","form","{""city"": ""Kissimmee"", ""location"": ""Kissimmee, Florida"", ""segment"": ""HOA / community association management"", ""state"": ""FL""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/platinum-association-management/"
"pmi-636aa6","certly","PMI","https://www.houstontxassociationmanagement.com/","HOA / community association management","https://www.houstontxassociationmanagement.com/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/pmi-bayou-city/"
"pmi-alliance-00f16e","certly","PMI Alliance","https://www.propertymanagementinc.com/pmi-alliance/","HOA / community association management","https://www.propertymanagementinc.com/pmi-alliance/","form","{""city"": ""Flower Mound"", ""location"": ""Flower Mound, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/pmi-alliance/"
"pmi-american-river-ff02cf","certly","PMI American River","https://www.propertymanagementinc.com/pmi-american-river/","HOA / community association management","https://www.propertymanagementinc.com/pmi-american-river/","form","{""city"": ""Sacramento"", ""location"": ""Sacramento, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/pmi-american-river/"
"pmi-metroplex-properties-3fa925","certly","PMI Metroplex Properties","https://www.bedfordpropertymanagementinc.com/bedford-association-management","HOA / community association management","https://www.bedfordpropertymanagementinc.com/bedford-association-management","form","{""city"": ""Bedford"", ""location"": ""Bedford, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/pmi-metroplex-properties/"
"pogoda-companies-aebe69","certly","Pogoda Companies","https://pogodaco.com/","self-storage operator","https://pogodaco.com/","form","{""location"": ""Michigan"", ""segment"": ""self-storage operator"", ""state"": ""MI""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/pogoda-management"
"porchlight-property-management-llc-d1585f","certly","Porchlight Property Management LLC","https://www.porchlightpropertymanagement.com/","commercial property management","https://www.porchlightpropertymanagement.com/contact","form","{""city"": ""Lynden"", ""location"": ""Lynden, Washington"", ""segment"": ""commercial property management"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.porchlightpropertymanagement.com/contact; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Seattle%2C%20WA&find_text=Commercial%20Property%20Management&page=2"
"porter-w-yett-company-617c5a","certly","Porter W Yett Company","https://porteryett.com/","commercial GC","https://porteryett.com/contact-pwy.html","form","{""city"": ""Portland"", ""location"": ""Portland, Oregon"", ""segment"": ""commercial GC"", ""size_signal_raw"": ""$80000 CCB surety bond and $1000000 liability limit on file (Oregon CCB record)"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://porteryett.com/contact-pwy.html; address the owner; phase-3 confidence: verified; source: https://data.oregon.gov/resource/g77e-6bhs.json?$where=endorsement_text%20like%20'Commercial%20General%20Contractor%25'%20AND%20exempt_text='Nonexempt'&$limit=8000"
"premier-management-company-d5f65c","certly","Premier Management Company","http://www.premiermanagementnc.com/","HOA / community association management","http://www.premiermanagementnc.com/","form","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"premier-management-professional-llc-f82ef6","certly","Premier Management Professional, LLC","https://premiermanagement.com/","HOA / community association management","https://premiermanagement.com/contact.php","form","{""city"": ""Scappoose"", ""location"": ""Scappoose, Oregon"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""7 community associations under management"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://premiermanagement.com/contact.php; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/oregon/"
"premier-property-services-0a7b5b","certly","Premier Property Services","https://pcpremierproperty.com/","residential property management","https://pcpremierproperty.com/","form","{""city"": ""Park City"", ""location"": ""Park City, Utah"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""UT""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/utah/salt-lake-city"
"prime-real-estate-group-7bada2","certly","Prime Real Estate Group","https://www.propertybyprime.com/","residential property management","https://www.propertybyprime.com/","form","{""city"": ""Spokane"", ""location"": ""Spokane, Washington"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""WA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/washington/spokane"
"procon-llc-4bf198","certly","PROCON LLC","https://proconinc.com","commercial GC","https://proconinc.com/contact","form","{""city"": ""Hooksett"", ""location"": ""Hooksett, New Hampshire"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""NH""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcnh.org/directory/Search/building-contractors-325083"
"property-management-inc-columbus-7cd90f","certly","Property Management Inc Columbus","https://columbuspropertymanagementinc.com/","residential property management","https://www.columbuspropertymanagementinc.com/contact","form","{""city"": ""Columbus"", ""location"": ""Columbus, Ohio"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.columbuspropertymanagementinc.com/contact; address the owner / broker-owner; phase-3 confidence: secondary; source: https://www.expertise.com/business/property-management/ohio/columbus"
"property-management-inc-wichita-ccbae8","certly","Property Management Inc. Wichita","https://www.wichitapropertymanagementinc.com/","residential property management","https://www.wichitapropertymanagementinc.com/contact","form","{""city"": ""Wichita"", ""location"": ""Wichita, Kansas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""KS""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/kansas/wichita"
"property-management-redefined-llc-15b4ae","certly","Property Management Redefined, LLC","https://gopmr.com/","residential property management","https://gopmr.com/contact-us/","form","{""city"": ""Philadelphia"", ""location"": ""Philadelphia, Pennsylvania"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""PA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/pennsylvania/philadelphia"
"property-management-solutions-dd343e","certly","Property Management Solutions","https://www.pmsolutionsva.com/","residential property management","https://www.pmsolutionsva.com/contact","form","{""city"": ""Virginia Beach"", ""location"": ""Virginia Beach, Virginia"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""VA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/virginia/virginia-beach"
"property-matters-realty-llc-aa5fba","certly","Property Matters Realty LLC","https://www.propertymattersrealty.com/","HOA / community association management","https://www.propertymattersrealty.com/about-us","form","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.propertymattersrealty.com/about-us; address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"property-specific-realty-4b3402","certly","Property Specific Realty","https://propertyspecificmanagement.com/","residential property management","https://propertyspecificmanagement.com/contact","form","{""city"": ""Wake Forest"", ""location"": ""Wake Forest, North Carolina"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""NC""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/north-carolina/raleigh"
"pyramis-company-property-management-f07b35","certly","Pyramis Company Property Management","https://pyramiscompany.com","residential property management","https://pyramiscompany.com/contact-us/","form","{""city"": ""San Antonio"", ""location"": ""San Antonio, Texas"", ""portfolio"": {""approx"": true, ""count"": 1000, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""1,000+ properties managed"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/san-antonio"
"qayaq-construction-llc-b89bca","certly","Qayaq Construction, LLC","https://uicalaska.com/our-companies/qayaq-construction-llc","commercial GC","https://uicalaska.com/contact-us/","form","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"r-and-b-property-management-791f82","certly","R and B Property Management","https://randbpropertymgmt.com/","residential property management","https://randbpropertymgmt.com/contact","form","{""city"": ""Detroit"", ""location"": ""Detroit, Michigan"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/michigan/detroit"
"real-property-management-c64807","certly","Real Property Management","https://propertymanagementplatinum.com/","residential property management","https://www.propertymanagementplatinum.com/contact-us","form","{""city"": ""Clovis"", ""location"": ""Clovis, California"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/california/fresno"
"real-property-management-realty-652f2e","certly","Real Property Management & Realty","https://rpmrealty.net/","residential property management","https://rpmrealty.net/contact/","form","{""city"": ""Winter Park"", ""location"": ""Winter Park, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/orlando"
"real-property-management-colorado-llc-ecae60","certly","Real Property Management Colorado, LLC","https://realpropertymanagementcolorado.com/","commercial property management","https://realpropertymanagementcolorado.com/contact-us/","form","{""city"": ""Loveland"", ""location"": ""Loveland, Colorado"", ""segment"": ""commercial property management"", ""state"": ""CO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://realpropertymanagementcolorado.com/contact-us/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Denver%2C%20CO&find_text=Commercial%20Property%20Management&page=2"
"real-property-management-first-choice-5fcb71","certly","Real Property Management First Choice","https://www.rpmfirstchoice.com/","residential property management","https://www.rpmfirstchoice.com/contact-us","form","{""city"": ""Wichita"", ""location"": ""Wichita, Kansas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""KS""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/kansas/wichita"
"real-property-management-legacy-fab6fc","certly","Real Property Management Legacy","https://realpmlegacy.com/","residential property management","https://www.realpmlegacy.com/contact-us","form","{""city"": ""Omaha"", ""location"": ""Omaha, Nebraska"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""NE""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/nebraska/omaha"
"real-sense-real-estate-b5f409","certly","Real Sense Real Estate","https://dfwrealtysense.com/","residential property management","https://dfwrealtysense.com/contact","form","{""city"": ""Arlington"", ""location"": ""Arlington, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/fort-worth"
"real-time-leasing-crmc-94c465","certly","Real-Time Leasing, CRMC","https://www.minneapolispropertymanagement.com/","residential property management","https://purehomeriver.com/contact/","form","{""city"": ""Eagan"", ""location"": ""Eagan, Minnesota"", ""portfolio"": {""approx"": false, ""count"": 40000, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""40,000 properties managed"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MN""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/minnesota/minneapolis"
"realmanage-2afc36","certly","RealManage","http://www.realmanage.com/","HOA / community association management","http://www.realmanage.com/","form","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"realty-capital-management-3807c4","certly","Realty Capital Management","https://propertymanagementmemphis.net/","residential property management","https://propertymanagementmemphis.net/contact/","form","{""city"": ""Memphis"", ""location"": ""Memphis, Tennessee"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TN""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/tennessee/memphis"
"realty-now-property-management-6f81d4","certly","Realty Now Property Management","https://realtynowpm.com/","residential property management","https://realtynowpm.com/contact/","form","{""city"": ""Beachwood"", ""location"": ""Beachwood, Ohio"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OH""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/ohio/cleveland"
"red-door-realty-services-llc-107b1f","certly","Red Door Realty Services LLC","https://www.reddoorrealtyservices.com/","commercial property management","https://www.reddoorrealtyservices.com/contact","form","{""city"": ""Bullhead City"", ""location"": ""Bullhead City, Arizona"", ""segment"": ""commercial property management"", ""state"": ""AZ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.reddoorrealtyservices.com/contact; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Las%20Vegas%2C%20NV&find_text=Commercial%20Property%20Management&page=1"
"red-leaf-hoa-management-llc-cfac81","certly","Red Leaf HOA Management, LLC","https://redleafhoa.com/","HOA / community association management","https://redleafhoa.com/contact/","form","{""city"": ""Grand Junction"", ""location"": ""Grand Junction, Colorado"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""51 community associations under management"", ""state"": ""CO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://redleafhoa.com/contact/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/colorado/"
"red-point-construction-llc-184671","certly","Red Point Construction, LLC","https://www.redpointteam.com","commercial GC","https://www.redpointteam.com/contact","form","{""city"": ""Palmer"", ""location"": ""Palmer, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"redfish-property-management-9e7a33","certly","Redfish Property Management","https://redfishpropertymanagement.com/","residential property management","https://redfishpropertymanagement.com/contact/","form","{""city"": ""Metairie"", ""location"": ""Metairie, Louisiana"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""LA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/louisiana/new-orleans"
"regal-communities-a627ed","certly","Regal Communities","https://regalcommunities.com/","manufactured housing community operator","http://regalcommunities.com/contact/","form","{""segment"": ""manufactured housing community operator"", ""size_signal_raw"": ""1,303 manufactured-home lots owned""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at http://regalcommunities.com/contact/; address the director of operations; phase-3 confidence: secondary; source: https://www.mobilehomeuniversity.com/mhu-top-100-community-owners.php"
"reinvest-consultants-3dfb63","certly","ReInvest Consultants","https://heritagerent.com/","residential property management","https://heritagerent.com/contact-us","form","{""city"": ""Cincinnati"", ""location"": ""Cincinnati, Ohio"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OH""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/ohio/cincinnati"
"reno-property-management-ltd-0ffe5e","certly","Reno Property Management, LTD","https://renopropertymanagement.com/","HOA / community association management","https://renopropertymanagement.com/contact-us/","form","{""city"": ""Reno"", ""location"": ""Reno, Nevada"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""36 community associations under management"", ""state"": ""NV""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://renopropertymanagement.com/contact-us/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/nevada/"
"rent-builder-property-management-cd32f9","certly","Rent Builder Property Management","https://rentbuilderpropertymanagement.com/","residential property management","https://rentbuilderpropertymanagement.com/contact/","form","{""city"": ""Albuquerque"", ""location"": ""Albuquerque, New Mexico"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""NM""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/new-mexico/albuquerque"
