"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"midway-plumbing-2b0ba7","stateready","Midway Plumbing","https://midwayplumbing.com/","platform operating brand","https://midwayplumbing.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://midwayplumbing.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.bluecardinalhomeservices.com/partner/"
"mister-sparky-99bde8","stateready","Mister Sparky","https://www.mistersparky.com","franchise brand (licensed trade)","https://www.mistersparky.com","form","{""segment"": ""franchise brand (licensed trade)""}","new","","","","address the brand president / franchise business consultant; phase-3 confidence: verified; source: https://www.mistersparky.com"
"modern-heating-air-f66650","stateready","Modern Heating & Air","https://www.modernhvacservices.com/","platform operating brand","https://www.modernhvacservices.com/contact/","form","{""city"": ""Minneapolis"", ""location"": ""Minneapolis, Minnesota"", ""segment"": ""platform operating brand"", ""state"": ""MN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.modernhvacservices.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"morris-jenkins-9798b6","stateready","Morris-Jenkins","https://morrisjenkins.com/","platform operating brand","https://morrisjenkins.com/about/contact","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""platform operating brand"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://morrisjenkins.com/about/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.wrenchgroup.com/wrench-group-brands/"
"mountain-home-services-44553a","stateready","Mountain Home Services","https://www.mountainhomeutah.com/","platform operating brand","https://www.mountainhomeutah.com/contact-us/","form","{""city"": ""Salt Lake City"", ""location"": ""Salt Lake City, Utah"", ""segment"": ""platform operating brand"", ""state"": ""UT""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.mountainhomeutah.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.wrenchgroup.com/wrench-group-brands/"
"mr-electric-307357","stateready","Mr. Electric","https://mrelectric.com","franchise brand (licensed trade)","https://mrelectric.com","form","{""segment"": ""franchise brand (licensed trade)""}","new","","","","address the brand president / franchise business consultant; phase-3 confidence: verified; source: https://mrelectric.com"
"mr-plumber-atlanta-5066ab","stateready","Mr. Plumber (Atlanta)","https://www.mrplumberatlanta.com/","platform operating brand","https://www.mrplumberatlanta.com/contact-us","form","{""city"": ""Metro Atlanta"", ""location"": ""Metro Atlanta, Georgia"", ""segment"": ""platform operating brand"", ""state"": ""GA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.mrplumberatlanta.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.wrenchgroup.com/wrench-group-brands/"
"mr-rooter-plumbing-ec523c","stateready","Mr. Rooter Plumbing","https://www.mrrooter.com","franchise brand (licensed trade)","https://www.mrrooter.com","form","{""segment"": ""franchise brand (licensed trade)""}","new","","","","address the brand president / franchise business consultant; phase-3 confidence: verified; source: https://www.mrrooter.com"
"mtb-mechanical-3d8247","stateready","MTB Mechanical","https://mtbmechanical.com/","platform operating brand","https://mtbmechanical.com/home/about-us/","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""platform operating brand"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://mtbmechanical.com/home/about-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.freemanspogli.com/news/nearu-partners-with-freeman-spogli-co-for-next-phase-of-growth/"
"mullins-mechanical-18dd23","stateready","Mullins Mechanical","https://mullinsmechanical.com/","fast-growing independent trade contractor","https://mullinsmechanical.com/contact-us/","form","{""city"": ""Carrollton, Georgia"", ""location"": ""Carrollton, Georgia"", ""segment"": ""fast-growing independent trade contractor"", ""size_signal_raw"": ""Inc. 5000 2026 rank #1016; 345% three-year revenue growth; 4x on the list""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://mullinsmechanical.com/contact-us/; address the owner / office manager; phase-3 confidence: secondary; source: https://www.achrnews.com/articles/166598-33-hvac-contractors-make-the-2026-inc-5000-list"
"my-plumber-plus-e488b7","stateready","My Plumber Plus","https://www.myplumber.com/","platform operating brand","https://www.myplumber.com/contact-us/","form","{""city"": ""Manassas"", ""location"": ""Manassas, Virginia"", ""segment"": ""platform operating brand"", ""state"": ""VA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.myplumber.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"nashoba-air-boilerworks-170ca5","stateready","Nashoba Air & BoilerWorks","https://nashobaair.com/","platform operating brand","https://nashobaair.com/contact-us/","form","{""city"": ""Littleton"", ""location"": ""Littleton, Massachusetts"", ""segment"": ""platform operating brand"", ""state"": ""MA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://nashobaair.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"national-heating-and-air-conditioning-4504c5","stateready","National Heating and Air Conditioning","https://www.nationalheating.com/","platform operating brand","https://www.nationalheating.com/contact","form","{""city"": ""Cincinnati, Ohio"", ""location"": ""Cincinnati, Ohio"", ""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.nationalheating.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.heartlandhomeservices.com/brands"
"national-hvac-service-2b5f9b","stateready","National HVAC Service","https://www.nationalhvacservice.com/","platform operating brand","https://www.nationalhvacservice.com/contact-us","form","{""city"": ""Fort Smith"", ""location"": ""Fort Smith, Arkansas"", ""segment"": ""platform operating brand"", ""size_signal_raw"": ""branches in 3 states"", ""state"": ""AR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.nationalhvacservice.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"neighborly-f27624","stateready","Neighborly","https://www.neighborlybrands.com","franchise system","https://www.neighborlybrands.com/","form","{""city"": ""Waco"", ""location"": ""Waco, Texas"", ""segment"": ""franchise system"", ""size_signal_raw"": ""19 North American brands ranked on the 2026 Franchise 500 per its own press page"", ""state"": ""TX""}","new","","","","address the VP franchise operations / compliance; phase-3 confidence: verified; source: https://www.neighborlybrands.com/our-brands/"
"nerthling-s-heating-air-conditioning-c10b09","stateready","Nerthling's Heating & Air Conditioning","https://nerthlings.com/","platform operating brand","https://nerthlings.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://nerthlings.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://northwindsservices.com/our-brands/"
"new-england-ductless-11fca7","stateready","New England Ductless","https://newenglandductless.com/","platform operating brand","https://newenglandductless.com/contact-us/","form","{""city"": ""Mattapan"", ""location"": ""Mattapan, Massachusetts"", ""segment"": ""platform operating brand"", ""state"": ""MA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://newenglandductless.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"northpoint-roofing-systems-fcbcfe","stateready","Northpoint Roofing Systems","https://northpointroofingsystems.com/","roofing / exterior platform","https://northpointroofingsystems.com/contact/","form","{""segment"": ""roofing / exterior platform""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://northpointroofingsystems.com/contact/; address the compliance manager; phase-3 confidence: secondary; source: https://profitabilitypartners.io/home-services-private-equity-acquirers/"
"northwinds-services-group-028eee","stateready","Northwinds Services Group","https://northwindsservices.com","PE-backed home-services platform","https://northwindsservices.com/contact/","form","{""brands"": {""count"": 26, ""noun"": ""brands""}, ""city"": ""Rochester"", ""location"": ""Rochester, New York"", ""segment"": ""PE-backed home-services platform"", ""size_signal_raw"": ""~26 brands across the Northeast, Mid-Atlantic and Midwest"", ""state"": ""NY""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://northwindsservices.com/"
"omnia-exterior-solutions-aa9c84","stateready","Omnia Exterior Solutions","https://omniaexteriorsolutions.com/","roofing / exterior platform","https://omniaexteriorsolutions.com/about/","form","{""segment"": ""roofing / exterior platform""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://omniaexteriorsolutions.com/about/; address the compliance manager; phase-3 confidence: secondary; source: https://profitabilitypartners.io/home-services-private-equity-acquirers/"
"one-hour-heating-air-conditioning-8e87aa","stateready","One Hour Heating & Air Conditioning","https://www.onehourheatandair.com","franchise brand (licensed trade)","https://www.onehourheatandair.com","form","{""segment"": ""franchise brand (licensed trade)""}","new","","","","address the brand president / franchise business consultant; phase-3 confidence: verified; source: https://www.onehourheatandair.com"
"owens-companies-d1dc98","stateready","Owens Companies","https://www.owenscompanies.com/","platform operating brand","https://www.owenscompanies.com/contact-us","form","{""city"": ""Minneapolis"", ""location"": ""Minneapolis, Minnesota"", ""segment"": ""platform operating brand"", ""state"": ""MN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.owenscompanies.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://astraservicepartners.com/our-companies/"
"p-k-wadsworth-5ca7b7","stateready","P.K. Wadsworth","https://www.pkwadsworth.com/","platform operating brand","https://www.pkwadsworth.com/contact/","form","{""city"": ""Solon, Ohio"", ""location"": ""Solon, Ohio"", ""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.pkwadsworth.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.heartlandhomeservices.com/brands"
"parkhill-roofing-7288e3","stateready","Parkhill Roofing","https://www.parkhillroofing.com/","platform operating brand","https://www.parkhillroofing.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.parkhillroofing.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"parks-heating-cooling-plumbing-electrica-fb71be","stateready","Parks Heating Cooling Plumbing & Electrical","https://parkshvac.com","platform operating brand","https://www.parkshvac.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.parkshvac.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"paul-bunyan-plumbing-drains-efdfd1","stateready","Paul Bunyan Plumbing & Drains","https://paulbunyanplumbing.com","platform operating brand","https://paulbunyanplumbing.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://paulbunyanplumbing.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://legacyservicepartners.com/partners/"
"paul-davis-restoration-85d977","stateready","Paul Davis Restoration","https://pauldavis.com","restoration platform","https://pauldavis.com/contact/","form","{""city"": ""Jacksonville"", ""location"": ""Jacksonville, Florida"", ""segment"": ""restoration platform"", ""state"": ""FL""}","new","","","","address the franchise operations director; phase-3 confidence: verified; source: https://pauldavis.com/"
"perfect-plumbing-heating-air-fa2069","stateready","Perfect Plumbing Heating & Air","https://perfectplumbingheatingair.com/","platform operating brand","https://perfectplumbingheatingair.com/contact-us/","form","{""city"": ""Garden City"", ""location"": ""Garden City, Idaho"", ""segment"": ""platform operating brand"", ""state"": ""ID""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://perfectplumbingheatingair.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://anyhourgroup.com/partners/"
"performance-services-9eaf9e","stateready","Performance Services","https://www.performanceservices.com","specialty multi-state contractor","https://www.performanceservices.com/contact/","form","{""city"": ""Indianapolis"", ""location"": ""Indianapolis, Indiana"", ""segment"": ""specialty multi-state contractor"", ""state"": ""IN""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://www.performanceservices.com/"
"piedmont-service-group-ba6b04","stateready","Piedmont Service Group","https://www.piedmontservicegroup.com/","platform operating brand","https://www.piedmontservicegroup.com/contact-us","form","{""city"": ""Chesapeake"", ""location"": ""Chesapeake, Virginia"", ""segment"": ""platform operating brand"", ""size_signal_raw"": ""branches in 3 states"", ""state"": ""VA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.piedmontservicegroup.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"pinnacle-home-improvement-group-237912","stateready","Pinnacle Home Improvement Group","https://pinnaclehomeimprovementgroup.com/","roofing / exterior platform","https://pinnaclehomeimprovementgroup.com/contact/","form","{""segment"": ""roofing / exterior platform""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://pinnaclehomeimprovementgroup.com/contact/; address the compliance manager; phase-3 confidence: secondary; source: https://profitabilitypartners.io/home-services-private-equity-acquirers/"
"plumbline-services-c094bd","stateready","Plumbline Services","https://plumblineservices.com/","platform operating brand","https://plumblineservices.com/about/contact","form","{""city"": ""Denver"", ""location"": ""Denver, Colorado"", ""segment"": ""platform operating brand"", ""state"": ""CO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://plumblineservices.com/about/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.wrenchgroup.com/wrench-group-brands/"
"precision-plumbing-heating-inc-0e9c5b","stateready","Precision Plumbing & Heating Inc.","https://precisionplumbing.com/","platform operating brand","https://precisionplumbing.com/contact-us/","form","{""city"": ""Denver"", ""location"": ""Denver, Colorado"", ""segment"": ""platform operating brand"", ""state"": ""CO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://precisionplumbing.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://anyhourgroup.com/partners/"
"premistar-reedy-industries-5028ba","stateready","PremiStar (Reedy Industries)","https://premistar.com","commercial mechanical / electrical platform","https://premistar.com/acquisitions-program/","form","{""city"": ""Schaumburg"", ""employees"": {""count"": 1500, ""noun"": ""employees""}, ""location"": ""Schaumburg, Illinois"", ""segment"": ""commercial mechanical / electrical platform"", ""size_signal_raw"": ""43 operating companies across 17 states on its own Our Companies page; 1,500+ employees serving 9,000 customers; 40th acquisition closed Jun 2026"", ""state"": ""IL""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://premistar.com/"
"professional-pipe-76a80f","stateready","Professional Pipe","https://www.professionalpipe.com/","platform operating brand","https://www.professionalpipe.com/contact/","form","{""city"": ""Norwood"", ""location"": ""Norwood, North Carolina"", ""segment"": ""platform operating brand"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.professionalpipe.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://premistar.com/our-companies/"
"pueblo-mechanical-controls-b8553d","stateready","Pueblo Mechanical & Controls","https://pueblo-mechanical.com","commercial mechanical / electrical platform","https://pueblo-mechanical.com/","form","{""city"": ""Phoenix"", ""location"": ""Phoenix, Arizona"", ""segment"": ""commercial mechanical / electrical platform"", ""size_signal_raw"": ""Commercial HVAC/plumbing/controls across Arizona, Texas and the Southwest"", ""state"": ""AZ""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://pueblo-mechanical.com/"
"pye-barker-fire-safety-3986f3","stateready","Pye-Barker Fire & Safety","https://pyebarkerfs.com","fire protection / life safety platform","https://pyebarkerfs.com/contact/","form","{""city"": ""Alpharetta"", ""location"": ""Alpharetta, Georgia"", ""segment"": ""fire protection / life safety platform"", ""size_signal_raw"": ""About page lists coverage across 47 states"", ""state"": ""GA""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://pyebarkerfs.com/about-us/overview/"
"quality-heating-cooling-plumbing-electri-aec8e3","stateready","Quality Heating Cooling Plumbing & Electric","https://qualityheating.com/","fast-growing independent trade contractor","https://qualityheating.com/contact-us-free-estimates/","form","{""city"": ""Glenpool, Oklahoma"", ""location"": ""Glenpool, Oklahoma"", ""segment"": ""fast-growing independent trade contractor"", ""size_signal_raw"": ""Inc. 5000 2026 rank #2806; 112% three-year revenue growth; 1x on the list""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://qualityheating.com/contact-us-free-estimates/; address the owner / office manager; phase-3 confidence: secondary; source: https://www.achrnews.com/articles/166598-33-hvac-contractors-make-the-2026-inc-5000-list"
"rainbow-restoration-d41086","stateready","Rainbow Restoration","https://rainbowrestores.com","franchise brand (licensed trade)","https://rainbowrestores.com","form","{""segment"": ""franchise brand (licensed trade)""}","new","","","","address the brand president / franchise business consultant; phase-3 confidence: verified; source: https://rainbowrestores.com"
"rebmann-plumbing-heating-air-conditionin-fc6f23","stateready","Rebmann Plumbing, Heating & Air Conditioning","https://rebmannplumbing.com/","platform operating brand","https://rebmannplumbing.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://rebmannplumbing.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://northwindsservices.com/our-brands/"
"redblue-0a11dd","stateready","Redblue","https://redblue.com/","platform operating brand","https://redblue.com/contact/","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""platform operating brand"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://redblue.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://astraservicepartners.com/our-companies/"
"redwood-services-e7ae05","stateready","Redwood Services","https://redwoodservices.com","PE-backed home-services platform","https://redwoodservices.com/","form","{""brands"": {""count"": 23, ""noun"": ""partner companies""}, ""city"": ""Memphis"", ""location"": ""Memphis, Tennessee"", ""segment"": ""PE-backed home-services platform"", ""size_signal_raw"": ""23 partner companies listed on its own Partners page; ~$500M+ revenue"", ""state"": ""TN""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://redwoodservices.com/partners/"
"reliable-fee65b","stateready","Reliable","https://myreliablepower.com","platform operating brand","https://myreliablepower.com/contact","form","{""city"": ""Deerfield Beach"", ""location"": ""Deerfield Beach, Florida"", ""segment"": ""platform operating brand"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://myreliablepower.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"rite-way-heating-cooling-plumbing-581443","stateready","Rite Way Heating, Cooling & Plumbing","https://ritewayac.com","platform operating brand","https://ritewayac.com/contact-us/","form","{""city"": ""Tucson"", ""location"": ""Tucson, Arizona"", ""segment"": ""platform operating brand"", ""state"": ""AZ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://ritewayac.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"roth-home-f8546c","stateready","Roth Home","https://www.roth-heat.com","platform operating brand","https://www.callroth.com/about-us/","form","{""city"": ""Aurora"", ""location"": ""Aurora, Oregon"", ""segment"": ""platform operating brand"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.callroth.com/about-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"roto-rooter-chemed-corporation-a59c71","stateready","Roto-Rooter (Chemed Corporation)","https://www.rotorooter.com","PE-backed home-services platform","https://www.rotorooter.com/contact-us/","form","{""city"": ""Cincinnati"", ""location"": ""Cincinnati, Ohio"", ""segment"": ""PE-backed home-services platform"", ""size_signal_raw"": ""Acquired San Francisco and Fort Worth franchise territories for ~$20.6M (Mar 2026)"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.rotorooter.com/contact-us/; address the VP of compliance / head of integration; phase-3 confidence: secondary; source: https://ctacquisitions.com/guides/private-equity-hvac-2026/"
"russett-southwest-1a2eba","stateready","Russett Southwest","https://russettsouthwest.com","platform operating brand","https://www.russettsouthwest.com/contact-us/","form","{""city"": ""Tucson"", ""location"": ""Tucson, Arizona"", ""segment"": ""platform operating brand"", ""state"": ""AZ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.russettsouthwest.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"sander-mechanical-867dda","stateready","Sander Mechanical","https://sandermechanical.com/","platform operating brand","https://sandermechanical.com/contact/","form","{""city"": ""Branchburg"", ""location"": ""Branchburg, New Jersey"", ""segment"": ""platform operating brand"", ""state"": ""NJ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://sandermechanical.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"schaal-plumbing-heating-and-cooling-a3081f","stateready","Schaal Plumbing, Heating, and Cooling","https://www.callschaalyaall.com","platform operating brand","https://callschaalyaall.com/contact-us","form","{""city"": ""Johnston"", ""location"": ""Johnston, Iowa"", ""segment"": ""platform operating brand"", ""state"": ""IA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://callschaalyaall.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"sciens-building-solutions-f37ea7","stateready","Sciens Building Solutions","https://www.sciensusa.com","fire protection / life safety platform","https://www.sciensusa.com/contact-us/","form","{""city"": ""New York"", ""location"": ""New York, New York"", ""segment"": ""fire protection / life safety platform"", ""state"": ""NY""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://www.sciensusa.com/"
"service-champions-c32a2e","stateready","Service Champions","https://servicechampions.com","specialty multi-state contractor","https://servicechampions.com/","form","{""city"": ""Pleasanton"", ""location"": ""Pleasanton, California"", ""segment"": ""specialty multi-state contractor"", ""state"": ""CA""}","new","","","","address the compliance manager / office manager; phase-3 confidence: verified; source: https://servicechampions.com/"
"service-logic-021e54","stateready","Service Logic","https://www.servicelogic.com","commercial mechanical / electrical platform","https://www.servicelogic.com/acquisition-program","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""locations"": {""count"": 140, ""noun"": ""locations""}, ""segment"": ""commercial mechanical / electrical platform"", ""size_signal_raw"": ""140+ locations across North America; 5,000+ technicians; 110+ acquisitions"", ""state"": ""NC""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://www.servicelogic.com/"
"servpro-bf0796","stateready","Servpro","https://www.servpro.com","restoration platform","https://www.servpro.com/about/contact","form","{""city"": ""Gallatin"", ""location"": ""Gallatin, Tennessee"", ""segment"": ""restoration platform"", ""state"": ""TN""}","new","","","","address the franchise operations director; phase-3 confidence: verified; source: https://www.servpro.com/"
"sheet-metal-crafters-773cde","stateready","Sheet Metal Crafters","https://sheetmetalcrafters.com/","platform operating brand","https://sheetmetalcrafters.com/contact_us.html","form","{""city"": ""Canton"", ""location"": ""Canton, Ohio"", ""segment"": ""platform operating brand"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://sheetmetalcrafters.com/contact_us.html; address the general manager / office manager; phase-3 confidence: secondary; source: https://premistar.com/our-companies/"
"sierra-air-conditioning-plumbing-2f3d84","stateready","Sierra Air Conditioning & Plumbing","https://sierracoolslv.com","platform operating brand","https://sierracoolslv.com/contact-us/","form","{""city"": ""Las Vegas"", ""location"": ""Las Vegas, Nevada"", ""segment"": ""platform operating brand"", ""state"": ""NV""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://sierracoolslv.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"signature-heating-cooling-plumbing-80ebe9","stateready","Signature Heating, Cooling & Plumbing","https://signaturecomfort.com","platform operating brand","https://signaturecomfort.com/contact/","form","{""city"": ""Albuquerque"", ""location"": ""Albuquerque, New Mexico"", ""segment"": ""platform operating brand"", ""state"": ""NM""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://signaturecomfort.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"sila-services-de7fcc","stateready","Sila Services","https://silaservices.com","PE-backed home-services platform","https://silaservices.com/partners/","form","{""brands"": {""count"": 50, ""noun"": ""brands""}, ""city"": ""King of Prussia"", ""location"": ""King of Prussia, Pennsylvania"", ""segment"": ""PE-backed home-services platform"", ""size_signal_raw"": ""50 brands listed on its own Our Brands page"", ""state"": ""PA"", ""states_operated"": [""CT"", ""DE"", ""IL"", ""MA"", ""MD"", ""ME"", ""MI"", ""NH"", ""NJ"", ""NY"", ""OH"", ""PA"", ""VA"", ""VT"", ""WI""]}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://silaservices.com/brands/"
"simpson-salute-heating-and-air-d76305","stateready","Simpson Salute Heating and Air","https://simpsonheating.com/","platform operating brand","https://simpsonheating.com/contact-us/","form","{""city"": ""New Philadelphia"", ""location"": ""New Philadelphia, Ohio"", ""segment"": ""platform operating brand"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://simpsonheating.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"skywalker-roofing-729b4c","stateready","Skywalker Roofing","https://www.skywalkerroofingnc.com/","platform operating brand","https://www.skywalkerroofingnc.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.skywalkerroofingnc.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"smith-s-refrigeration-25b585","stateready","Smith’s Refrigeration","https://www.smithsrefrigeration.com/","platform operating brand","https://www.smithsrefrigeration.com/?section=contact","form","{""city"": ""Lumberton and Raleigh"", ""location"": ""Lumberton and Raleigh, North Carolina"", ""segment"": ""platform operating brand"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.smithsrefrigeration.com/?section=contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://premistar.com/our-companies/"
"snyder-solutions-730fee","stateready","Snyder Solutions","https://snydersolutions.com/","fast-growing independent trade contractor","https://snydersolutions.com/contact","form","{""city"": ""Richmond, Virginia"", ""location"": ""Richmond, Virginia"", ""segment"": ""fast-growing independent trade contractor"", ""size_signal_raw"": ""Inc. 5000 2026 rank #2885; 108% three-year revenue growth; 4x on the list""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://snydersolutions.com/contact; address the owner / office manager; phase-3 confidence: secondary; source: https://www.achrnews.com/articles/166598-33-hvac-contractors-make-the-2026-inc-5000-list"
"south-coast-facility-services-041384","stateready","South Coast Facility Services","https://southcoast.com/","platform operating brand","https://southcoast.com/pages/contact-us","form","{""city"": ""Anaheim"", ""location"": ""Anaheim, California"", ""segment"": ""platform operating brand"", ""state"": ""CA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://southcoast.com/pages/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"southland-industries-e62136","stateready","Southland Industries","https://southlandind.com","specialty multi-state contractor","https://southlandind.com/","form","{""city"": ""Dulles"", ""location"": ""Dulles, Virginia"", ""segment"": ""specialty multi-state contractor"", ""state"": ""VA""}","new","","","","address the compliance manager / office manager; phase-3 confidence: verified; source: https://southlandind.com/"
"specialty-exteriors-b2bcc6","stateready","Specialty Exteriors","https://www.specialty-exteriors.com/","platform operating brand","https://www.specialty-exteriors.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.specialty-exteriors.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
