"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Drake Companies LLC","","TX","1953 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Titus"
"wagelens","end-customer","state prevailing-wage contractor (TX)","J. Carroll Weaver, Inc.","","TX","1953 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Zavala"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Castillo Aranda LLC","","TX","1839 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Earth Builders, L.P.","","TX","1822 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Drewery Construction Company, Incorporated","","TX","1762 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Van Zandt"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Mb Western Industrial Contracting Co.","","TX","1724 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-03-05; a county seen: Williamson"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Austin Traffic Signal Construction Co., LLC","","TX","1653 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Williamson"
"wagelens","end-customer","state prevailing-wage contractor (TX)","L A Fuller & Sons Construction, Ltd.","","TX","1560 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Randall"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Brazos Paving, Inc.","","TX","1556 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Washington"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Reim Construction, Inc.","","TX","1555 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Webb"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Tucan Contracting, LLC","","TX","1540 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Trevway, Inc.","","TX","1520 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Stripe-A-Zone, LLC","","TX","1473 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Washington"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Delgado'S Contractors, LLC","","TX","1465 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Zavala"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Stripe Lines, Inc.","","TX","1427 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Washington"
"wagelens","end-customer","state prevailing-wage contractor (TX)","True Roads Construction LLC","","TX","1369 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-12-02; a county seen: Van Zandt"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Vulcan Materials Asphalt And Construction, LLC","","TX","1367 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-09-04; a county seen: Waller"
"wagelens","end-customer","state prevailing-wage contractor (TX)","J3 Company, LLC","","TX","1360 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Medina"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Allen Keller Company","","TX","1326 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Travis"
"wagelens","end-customer","state prevailing-wage contractor (TX)","J E Construction Services, LLC","","TX","1316 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: San Patricio"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Peachtree Construction, Ltd.","","TX","1311 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Tarrant"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Relmco, Inc.","","TX","1292 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Zavala"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Ibctx, LLC","","TX","1292 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Tarrant"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Lucania Contractors LLC","","TX","1286 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Allstate Signal & Construction, LLC","","TX","1266 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Waller"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Environmental Allies, Inc.","","TX","1264 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Washington"
"wagelens","end-customer","state prevailing-wage contractor (TX)","A. K. Gillis & Sons, LLC","","TX","1247 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Lamar"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Scr Civil Construction, LLC","","TX","1215 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Eurovia Atlantic Coast LLC","","TX","1205 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wichita"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Scout 5 Construction LLC","","TX","1200 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Jay Mills Contracting, Incorporated","","TX","1198 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Parker"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Kiewit Infrastructure South Co.","","TX","1178 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-02-05; a county seen: Ward"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Scott Tucker Construction Company, LLC","","TX","1172 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Zack Burkett Co.","","TX","1154 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Young"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Tight Line Construction, LLC","","TX","1145 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","American Lighting And Signalization, LLC","","TX","1141 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Tom Green"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Presidio Contracting, LLC","","TX","1134 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Zavala"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Sundt Construction, Inc.","","TX","1129 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-06-03; a county seen: Madison"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Mbn Enterprises LLC","","TX","1121 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: San Jacinto"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Orion Construction, LLC","","TX","1104 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-05-07; a county seen: Nueces"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Professional Traffic Control LLC","","TX","1102 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-03-05; a county seen: Waller"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Blacksmith Ventures LLC","","TX","1102 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-02; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Centerline Technologies, LLC","","TX","1069 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Travis"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Reynolds & Kay, Ltd.","","TX","1062 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Van Zandt"
"wagelens","end-customer","state prevailing-wage contractor (TX)","D. L. Lennon Incorporated - Contractor","","TX","1046 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Lamar"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Go Underground, Limited Liability Company","","TX","1028 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Hidalgo"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Southern Road & Bridge, LLC","","TX","1026 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-02; a county seen: Val Verde"
"wagelens","end-customer","state prevailing-wage contractor (TX)","International Eagle Enterprises, Inc.","","TX","1023 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-06-03; a county seen: Hudspeth"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Cdm Holdings","","TX","999 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Titus"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Baker & Company Construction, LLC","","TX","943 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-02; a county seen: Van Zandt"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Hayden Paving, Inc.","","TX","935 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Waller"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Brice Highway LLC","","TX","930 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-07-01; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Cross Plus Construction, LLC","","TX","918 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Victoria"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Creacom, Inc.","","TX","912 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Waller"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Flatiron Dragados Constructors, Inc.","","TX","899 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-08-07; a county seen: Denton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Ronald R. Wagner & Co., LP","","TX","882 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wichita"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Ferrovial Construction US Corp","","TX","882 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-02-07; a county seen: Dallas"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Pinto Construction Co., Inc.","","TX","878 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-01; a county seen: Tyler"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Jfo Services, LLC","","TX","874 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Wharton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Lakey, Inc.","","TX","852 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2025-09-04; a county seen: Winkler"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Salinas Construction Technologies, Ltd.","","TX","846 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wilson"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Batterson, LLP","","TX","832 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-01; a county seen: Montgomery"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Lcr Total Transport LLC","","TX","831 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-01; a county seen: Refugio"
