"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"35000","3","238","55","0","2025","A","",4,9,562197,0,0,1169,60778,"",9.53,1.58,1.90,0.00,0.00,1.17,1.17,"",-1,-20.0,-3,-25.0,-63970,-10.2,0,0.0,0,0.0,129,12.4,6720,12.4
"35000","5","238","55","0","2025","A","",3291,30089,1997140104,1102303767,14252939,1276,66374,"",0.98,1.03,1.08,1.07,0.96,1.05,1.05,"",-23,-0.7,-63,-0.2,69435621,3.6,54916529,5.2,1564201,12.3,47,3.8,2440,3.8
"35001","5","238","75","0","2025","A","",1170,14398,981321967,533973611,7168281,1311,68155,"",1.03,1.24,1.28,1.29,1.24,1.03,1.03,"",29,2.5,-251,-1.7,-3641202,-0.4,15543058,3.0,816047,12.8,18,1.4,919,1.4
"35003","5","238","75","0","2025","A","N",5,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"35005","5","238","75","0","2025","A","",80,458,25246141,14759688,124483,1060,55133,"",0.89,0.63,0.70,0.62,0.48,1.12,1.12,"",-4,-4.8,-14,-3.0,-387405,-1.5,-433495,-2.9,-12245,-9.0,16,1.5,825,1.5
"35006","5","238","75","0","2025","A","N",15,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",2,15.4,0,0,0,0,0,0,0,0,0,0,0,0
"35007","5","238","75","0","2025","A","",20,67,2951293,2262800,26236,845,43940,"",0.75,0.47,0.46,0.60,0.46,0.98,0.98,"",-2,-9.1,1,1.5,102739,3.6,241290,11.9,8912,51.4,17,2.1,889,2.1
"35009","5","238","75","0","2025","A","",75,760,38441319,24984630,247336,973,50575,"",1.13,1.25,1.29,1.30,1.24,1.04,1.04,"",4,5.6,9,1.2,3231017,9.2,1612693,6.9,57241,30.1,71,7.9,3670,7.8
"35011","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"35013","5","238","75","0","2025","A","",312,2480,131529394,83522956,1265099,1020,53036,"",1.07,0.91,0.92,0.95,0.79,1.01,1.01,"",-2,-0.6,52,2.1,8337692,6.8,7602974,10.0,204765,19.3,44,4.5,2300,4.5
"35015","5","238","75","0","2025","A","",102,1438,113764394,57417324,457363,1522,79136,"",1.03,1.25,1.24,1.07,0.60,0.99,0.99,"",-4,-3.8,49,3.5,6129855,5.7,5973434,11.6,32740,7.7,31,2.1,1622,2.1
"35017","5","238","75","0","2025","A","",33,264,14496458,8784988,92614,1055,54842,"",0.88,0.84,0.81,0.87,0.80,0.95,0.95,"",3,10.0,14,5.6,337579,2.4,705224,8.7,-22238,-19.4,-32,-2.9,-1680,-3.0
"35019","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35021","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35023","3","238","75","0","2025","A","",1,5,274187,0,0,1110,57724,"",998.10,603.95,690.83,0.00,0.00,1.20,1.20,"",0,0.0,0,0.0,29297,12.0,0,0.0,0,0.0,101,10.0,5248,10.0
"35023","5","238","75","0","2025","A","N",3,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"35025","5","238","75","0","2025","A","",109,1200,99853302,48404092,501179,1601,83228,"",1.01,1.05,1.22,0.98,0.85,1.16,1.16,"",0,0.0,84,7.5,10363128,11.6,5153232,11.9,99758,24.9,59,3.8,3040,3.8
"35027","5","238","75","0","2025","A","",49,215,10263752,7230191,60731,917,47664,"",1.12,0.96,1.00,1.07,0.75,1.04,1.04,"",-1,-2.0,14,7.0,1327122,14.9,594087,9.0,13682,29.1,62,7.3,3222,7.2
"35028","5","238","75","0","2025","A","N",16,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"35029","5","238","75","0","2025","A","",22,204,24609660,8000700,163627,2325,120882,"",0.78,0.75,1.75,0.97,0.76,2.32,2.32,"",-2,-8.3,-44,-17.7,4999194,25.5,-2119259,-20.9,4446,2.8,801,52.6,41648,52.6
"35031","5","238","75","0","2025","A","",44,397,19953511,13359978,130424,967,50261,"",0.74,0.61,0.63,0.76,0.57,1.02,1.02,"",0,0.0,39,10.9,3530684,21.5,2048505,18.1,-19487,-13.0,85,9.6,4398,9.6
"35033","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35035","3","238","75","0","2025","A","",1,3,200854,0,0,1288,66951,"",121.61,26.32,41.47,0.00,0.00,1.58,1.58,"",0,0.0,0,0.0,-16390,-7.5,0,0.0,0,0.0,65,5.3,3367,5.3
"35035","5","238","75","0","2025","A","",69,582,32113885,19700795,178934,1062,55218,"",1.05,0.99,1.06,1.30,0.82,1.07,1.07,"",-3,-4.2,30,5.4,5312472,19.8,2371199,13.7,43808,32.4,128,13.7,6657,13.7
"35037","3","238","75","0","2025","A","",1,2,87156,0,0,1117,58104,"",488.62,120.93,142.32,0.00,0.00,1.57,1.57,"",0,0.0,1,100.0,-16194,-15.7,0,0.0,0,0.0,-871,-43.8,-45246,-43.8
"35037","5","238","75","0","2025","A","",9,38,1378488,1047012,3717,695,36118,"",0.55,0.45,0.36,0.54,0.17,0.80,0.80,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"35039","3","238","75","0","2025","A","",1,0,0,0,0,0,0,"",187.72,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-2,-100.0,-13102,-100.0,0,0.0,0,0.0,-126,-100.0,-6551,-100.0
"35039","5","238","75","0","2025","A","",46,148,8259145,5131140,97438,1076,55931,"",1.08,0.46,0.51,0.54,0.69,1.11,1.11,"",1,2.2,10,7.2,1434025,21.0,759143,17.4,22023,29.2,128,13.5,6652,13.5
"35041","5","238","75","0","2025","A","N",24,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",-2,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"35043","5","238","75","0","2025","A","",172,1310,93706567,48895193,722684,1376,71541,"",1.04,1.09,1.27,1.17,1.32,1.16,1.16,"",-10,-5.5,-40,-3.0,3082131,3.4,310410,0.6,15217,2.2,85,6.6,4412,6.6
"35045","5","238","75","0","2025","A","",170,1610,101612068,55133782,493620,1214,63126,"",1.12,1.01,1.08,0.97,0.59,1.07,1.07,"",-2,-1.2,-6,-0.4,-660623,-0.6,-5039,0.0,-124333,-20.1,-3,-0.2,-162,-0.3
"35047","5","238","75","0","2025","A","",31,153,8103328,4920729,54185,1018,52934,"",0.80,0.58,0.68,0.80,0.64,1.17,1.17,"",1,3.3,-33,-17.7,-1313993,-14.0,-702992,-12.5,19619,56.8,46,4.7,2394,4.7
"35049","5","238","75","0","2025","A","",299,1752,99997164,58510027,471986,1098,57076,"",0.90,0.85,0.75,0.90,0.60,0.89,0.89,"",2,0.7,77,4.6,10467377,11.7,4031752,7.4,114824,32.1,70,6.8,3639,6.8
"35051","5","238","75","0","2025","A","",12,51,2415125,1683702,41124,908,47201,"",0.65,0.42,0.43,0.47,0.54,1.03,1.03,"",-2,-14.3,11,27.5,791762,48.8,416927,32.9,11620,39.4,132,17.0,6869,17.0
"35053","5","238","75","0","2025","A","",11,37,1700885,1266047,6398,890,46283,"",0.59,0.23,0.19,0.33,0.15,0.86,0.86,"",0,0.0,-2,-5.1,-160689,-8.6,83043,7.0,578,9.9,-36,-3.9,-1861,-3.9
"35055","5","238","75","0","2025","A","",64,244,12456767,7568050,147261,981,51035,"",0.91,0.66,0.71,0.62,0.58,1.07,1.07,"",-6,-8.6,10,4.3,928586,8.1,427173,6.0,37620,34.3,35,3.7,1857,3.8
"35057","5","238","75","0","2025","A","N",18,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35059","5","238","75","0","2025","A","",8,17,715843,487378,2894,802,41700,"",0.91,0.42,0.36,0.57,0.33,0.86,0.86,"",1,14.3,1,6.2,106115,17.4,40944,9.2,484,20.1,88,12.3,4559,12.3
"35061","5","238","75","0","2025","A","",126,1263,97813348,51582052,1142665,1490,77466,"",1.63,2.11,3.18,2.53,3.55,1.51,1.51,"",-4,-3.1,-31,-2.4,2414759,2.5,3720239,7.8,264595,30.1,72,5.1,3714,5.0
"35999","5","238","75","0","2025","A","",162,649,50751869,31506979,512910,1504,78190,"",0.68,0.80,0.74,0.70,0.46,0.93,0.93,"",-28,-14.7,-62,-8.7,8529485,20.2,4441872,16.4,-42692,-7.7,361,31.6,18778,31.6
"36000","5","238","55","0","2025","A","",29836,246320,21638114375,4375321165,216119128,1689,87846,"",0.86,0.75,0.66,0.76,0.77,0.88,0.88,"",-1148,-3.7,-3157,-1.3,727283362,3.5,103960932,2.4,11285803,5.5,77,4.8,4027,4.8
"36001","5","238","75","0","2025","A","",456,5751,558097766,101885608,5521136,1866,97044,"",0.83,0.73,0.82,1.00,1.12,1.13,1.13,"",-21,-4.4,387,7.2,52164022,10.3,13392524,15.1,1130645,25.8,52,2.9,2724,2.9
"36003","5","238","75","0","2025","A","N",41,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",2,5.1,0,0,0,0,0,0,0,0,0,0,0,0
"36005","5","238","75","0","2025","A","",772,6727,617370994,119628983,5642448,1765,91769,"",0.79,0.57,0.72,0.68,0.64,1.28,1.28,"",-31,-3.9,-602,-8.2,-28712336,-4.4,-11346792,-8.7,-227612,-3.9,70,4.1,3615,4.1
"36007","5","238","75","0","2025","A","",231,2484,196522784,43989802,2347059,1522,79121,"",1.08,0.89,1.10,1.01,1.31,1.24,1.24,"",-11,-4.5,94,3.9,12101231,6.6,4822822,12.3,185147,8.6,38,2.6,1971,2.6
"36009","5","238","75","0","2025","A","",86,524,39936765,9311802,519444,1466,76239,"",1.00,0.56,0.76,0.74,0.86,1.37,1.37,"",2,2.4,22,4.4,2855926,7.7,506340,5.8,14119,2.8,46,3.2,2397,3.2
"36011","5","238","75","0","2025","A","",121,856,75221965,16344815,920092,1689,87850,"",1.44,1.04,1.40,1.32,1.51,1.34,1.34,"",-6,-4.7,-13,-1.5,-905099,-1.2,-260120,-1.6,-52027,-5.4,5,0.3,289,0.3
"36013","5","238","75","0","2025","A","",166,1227,85892991,21121825,1326556,1346,69998,"",1.07,0.80,1.02,0.92,1.18,1.28,1.28,"",-12,-6.7,-6,-0.5,5906500,7.4,863948,4.3,93035,7.5,98,7.9,5113,7.9
"36015","5","238","75","0","2025","A","",89,962,76205983,17115856,1006397,1523,79189,"",0.98,0.86,1.06,1.07,1.33,1.24,1.24,"",-7,-7.3,-80,-7.7,-586388,-0.8,-183407,-1.1,-8986,-0.9,106,7.5,5527,7.5
"36017","5","238","75","0","2025","A","",62,342,21144859,5553131,309047,1189,61827,"",1.23,0.58,0.53,0.57,0.80,0.92,0.92,"",1,1.6,-2,-0.6,1189280,6.0,128495,2.4,4008,1.3,74,6.6,3831,6.6
"36019","5","238","75","0","2025","A","",92,687,46140115,11727738,657912,1291,67137,"",0.97,0.65,0.70,0.80,0.93,1.07,1.07,"",-3,-3.2,60,9.6,5292544,13.0,652939,5.9,47605,7.8,39,3.1,2024,3.1
"36021","5","238","75","0","2025","A","",142,681,43412273,11017857,466067,1225,63724,"",1.32,0.97,1.05,0.99,0.90,1.08,1.08,"",-5,-3.4,-6,-0.9,3104322,7.7,-87871,-0.8,24246,5.5,97,8.6,5044,8.6
"36023","5","238","75","0","2025","A","",48,192,12943547,3205497,171416,1296,67414,"",0.89,0.33,0.38,0.38,0.41,1.17,1.17,"",-1,-2.0,10,5.5,962841,8.0,171498,5.7,12820,8.1,28,2.2,1465,2.2
"36025","5","238","75","0","2025","A","",65,259,17791844,4460144,256256,1321,68716,"",1.06,0.55,0.55,0.63,0.73,1.01,1.01,"",-3,-4.4,-7,-2.6,191789,1.1,-26515,-0.6,-3784,-1.5,50,3.9,2633,4.0
"36027","5","238","75","0","2025","A","",603,3441,276110498,62088765,2619393,1543,80234,"",1.38,0.88,0.96,1.10,1.02,1.09,1.09,"",-31,-4.9,-167,-4.6,1471042,0.5,2186566,3.7,261432,11.1,79,5.4,4111,5.4
"36029","5","238","75","0","2025","A","",1303,13400,1189736605,239801750,13197968,1707,88790,"",1.08,0.86,1.09,0.96,1.08,1.27,1.27,"",-57,-4.2,488,3.8,178240456,17.6,18853905,8.5,1273934,10.7,200,13.3,10450,13.3
"36031","5","238","75","0","2025","A","",74,317,19405525,5339008,294559,1178,61232,"",1.15,0.62,0.63,0.68,0.74,1.01,1.01,"",0,0.0,12,3.9,1856051,10.6,278267,5.5,19743,7.2,73,6.6,3771,6.6
"36033","5","238","75","0","2025","A","",54,292,16569110,4895113,231384,1093,56825,"",1.01,0.50,0.39,0.82,0.82,0.79,0.79,"",1,1.9,3,1.0,-121652,-0.7,-250030,-4.9,7723,3.5,-18,-1.6,-962,-1.7
"36035","5","238","75","0","2025","A","",62,269,15996658,5075913,301484,1142,59375,"",1.10,0.50,0.52,0.65,0.84,1.04,1.04,"",4,6.9,14,5.5,1774166,12.5,495889,10.8,65084,27.5,71,6.6,3673,6.6
"36037","5","238","75","0","2025","A","",90,518,34104589,9637270,418189,1267,65892,"",1.23,0.66,0.73,0.81,0.74,1.11,1.11,"",0,0.0,24,4.9,5245243,18.2,1620373,20.2,31310,8.1,145,12.9,7531,12.9
"36039","5","238","75","0","2025","A","",92,321,18327913,5431696,196104,1097,57067,"",1.36,0.67,0.60,0.72,0.53,0.89,0.89,"",1,1.1,11,3.5,1507759,9.0,453642,9.1,13547,7.4,55,5.3,2867,5.3
"36041","5","238","75","0","2025","A","N",9,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",-2,-18.2,0,0,0,0,0,0,0,0,0,0,0,0
"36043","5","238","75","0","2025","A","",87,531,46338179,10113826,649586,1679,87293,"",1.38,1.00,1.66,1.34,1.61,1.66,1.66,"",-4,-4.4,23,4.5,3544489,8.3,1113253,12.4,47106,7.8,60,3.7,3122,3.7
"36045","5","238","75","0","2025","A","",132,855,57278494,14197625,851569,1289,67025,"",0.94,0.63,0.73,0.78,0.87,1.16,1.16,"",-11,-7.7,-33,-3.7,470893,0.8,-93001,-0.7,13050,1.6,58,4.7,3022,4.7
"36047","5","238","75","0","2025","A","",2437,19679,1390172732,345132090,13426596,1358,70641,"",0.67,0.64,0.73,0.61,0.50,1.14,1.14,"",-118,-4.6,-1711,-8.0,-110961844,-7.4,-18823746,-5.2,-570488,-4.1,8,0.6,462,0.7
"36049","5","238","75","0","2025","A","",41,231,16668386,3840947,274414,1390,72262,"",1.41,0.98,1.26,1.10,1.48,1.29,1.29,"",0,0.0,14,6.5,2130244,14.7,281436,7.9,35774,15.0,101,7.8,5214,7.8
"36051","5","238","75","0","2025","A","",91,429,28821797,7506421,402168,1291,67132,"",1.26,0.65,0.74,0.80,0.78,1.15,1.15,"",-1,-1.1,2,0.5,3220519,12.6,606110,8.8,22032,5.8,137,11.9,7117,11.9
"36053","5","238","75","0","2025","A","",84,463,32004208,7937467,476677,1329,69124,"",1.06,0.67,0.79,0.91,1.07,1.19,1.19,"",-1,-1.2,54,13.2,6820439,27.1,1024063,14.8,100394,26.7,144,12.2,7512,12.2
"36055","5","238","75","0","2025","A","",1000,11376,923230757,197020416,9721430,1561,81160,"",1.05,0.88,1.03,1.02,1.04,1.17,1.17,"",-40,-3.8,382,3.5,85614056,10.2,12247753,6.6,1092493,12.7,96,6.6,4975,6.5
"36057","5","238","75","0","2025","A","",85,330,18450722,6650957,319754,1074,55827,"",1.42,0.50,0.51,0.62,0.62,1.00,1.00,"",-6,-6.6,-50,-13.2,-3243086,-14.9,-90610,-1.3,-28027,-8.1,-24,-2.2,-1249,-2.2
"36059","5","238","75","0","2025","A","",2715,21871,2042744772,391019909,19544769,1796,93401,"",0.99,1.03,1.20,1.09,1.13,1.17,1.17,"",-73,-2.6,466,2.2,124305512,6.5,20709347,5.6,1650678,9.2,72,4.2,3775,4.2
"36061","5","238","75","0","2025","A","",1025,17505,1966677958,328137000,19734983,2161,112347,"",0.16,0.21,0.13,0.20,0.23,0.63,0.63,"",-30,-2.8,-147,-0.8,81962988,4.3,11608503,3.7,1572649,8.7,108,5.3,5578,5.2
"36063","5","238","75","0","2025","A","",329,2080,142932987,35341125,2052369,1322,68723,"",1.38,0.91,1.06,0.97,1.10,1.17,1.17,"",-8,-2.4,-49,-2.3,6732155,4.9,-1282507,-3.5,16777,0.8,92,7.5,4739,7.4
"36065","5","238","75","0","2025","A","",256,1651,122032451,29885059,1779269,1421,73899,"",0.99,0.49,0.56,0.67,0.86,1.16,1.16,"",1,0.4,173,11.7,18371979,17.7,5096286,20.6,386971,27.8,73,5.4,3783,5.4
"36067","5","238","75","0","2025","A","",616,6868,604763722,119283420,6712713,1693,88060,"",0.98,0.82,0.98,0.93,1.11,1.20,1.20,"",-20,-3.1,291,4.4,65756160,12.2,10713693,9.9,628747,10.3,117,7.4,6107,7.5
"36069","5","238","75","0","2025","A","",168,2596,287302285,47916715,2431547,2129,110692,"",1.05,1.45,2.41,1.66,1.68,1.67,1.67,"",-10,-5.6,156,6.4,34724466,13.7,4687595,10.8,222109,10.1,138,6.9,7169,6.9
"36071","5","238","75","0","2025","A","",839,5279,388794234,92866792,4090318,1416,73650,"",1.45,1.02,1.17,1.10,1.00,1.15,1.15,"",-28,-3.2,198,3.9,26444773,7.3,7298940,8.5,511562,14.3,45,3.3,2334,3.3
"36073","5","238","75","0","2025","A","",52,200,11035566,3355482,188169,1061,55155,"",1.29,0.52,0.47,0.61,0.66,0.91,0.91,"",-1,-1.9,-6,-2.9,62659,0.6,-70872,-2.1,3671,2.0,35,3.4,1802,3.4
"36075","5","238","75","0","2025","A","",178,856,67497534,17625315,1109924,1517,78875,"",1.58,0.79,0.97,1.16,1.40,1.23,1.23,"",-10,-5.3,40,4.9,15194618,29.1,2783500,18.8,215341,24.1,285,23.1,14791,23.1
"36077","5","238","75","0","2025","A","",56,226,13523327,4179766,201692,1150,59816,"",0.75,0.30,0.29,0.48,0.48,0.97,0.97,"",-3,-5.1,0,0.0,873110,6.9,359688,9.4,-1770,-0.9,76,7.1,3965,7.1
"36079","5","238","75","0","2025","A","",356,1850,150598768,31012659,1146210,1565,81383,"",2.21,2.06,2.41,2.06,1.60,1.17,1.17,"",-17,-4.6,-120,-6.1,-5537590,-3.5,-1624066,-5.0,-150805,-11.6,41,2.7,2139,2.7
"36081","5","238","75","0","2025","A","",2921,31155,3017845250,553988081,27317401,1863,96866,"",1.04,1.24,1.69,1.23,1.27,1.36,1.36,"",-168,-5.4,-1465,-4.5,11817662,0.4,-5453726,-1.0,798512,3.0,91,5.1,4712,5.1
"36083","5","238","75","0","2025","A","",230,1684,157645525,29063683,1820985,1800,93618,"",1.37,0.89,1.13,1.14,1.47,1.26,1.26,"",-16,-6.5,-28,-1.6,14464462,10.1,24480,0.1,48900,2.8,192,11.9,10000,12.0
"36085","5","238","75","0","2025","A","",761,6471,564651227,111360306,5514704,1678,87253,"",1.47,1.42,1.82,1.59,1.54,1.28,1.28,"",-36,-4.5,-460,-6.6,-14433308,-2.5,-2961252,-2.6,-213449,-3.7,71,4.4,3702,4.4
"36087","5","238","75","0","2025","A","",846,6801,526348539,115717587,4223772,1488,77391,"",1.37,1.47,1.68,1.50,1.14,1.14,1.14,"",-5,-0.6,262,4.0,34609486,7.0,5298941,4.8,86181,2.1,42,2.9,2190,2.9
"36089","5","238","75","0","2025","A","",102,913,68245729,17421010,1049961,1437,74728,"",1.02,0.79,0.91,1.28,1.49,1.16,1.16,"",-1,-1.0,68,8.0,5761293,9.2,1710207,10.9,-1818,-0.2,14,1.0,745,1.0
"36091","5","238","75","0","2025","A","",391,2986,248614337,54141155,2899183,1601,83265,"",1.24,0.95,1.14,1.01,1.15,1.20,1.20,"",-13,-3.2,-78,-2.5,1059469,0.4,1759416,3.4,1384,0.0,47,3.0,2466,3.1
"36093","5","238","75","0","2025","A","",215,1780,137527926,30456235,1420126,1485,77245,"",1.25,0.88,0.90,0.96,0.98,1.02,1.02,"",-10,-4.4,-5,-0.3,7816874,6.0,1813650,6.3,125267,9.7,88,6.3,4591,6.3
"36095","5","238","75","0","2025","A","",37,193,16574917,3421503,176053,1651,85843,"",1.09,0.68,1.03,0.87,0.78,1.52,1.52,"",-6,-14.0,-3,-1.5,2126276,14.7,100939,3.0,-670,-0.4,235,16.6,12219,16.6
"36097","5","238","75","0","2025","A","N",13,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"36099","5","238","75","0","2025","A","",34,160,13423701,2927956,167592,1610,83724,"",0.93,0.46,0.61,0.55,0.71,1.32,1.32,"",-3,-8.1,-3,-1.8,649410,5.1,33192,1.1,13194,8.5,100,6.6,5194,6.6
"36101","5","238","75","0","2025","A","",86,415,28072075,7540817,379915,1301,67630,"",0.82,0.36,0.31,0.43,0.45,0.88,0.88,"",-1,-1.1,41,11.0,6651510,31.1,1511266,25.1,113008,42.3,199,18.1,10305,18.0
"36103","5","238","75","0","2025","A","",4665,31311,2712522996,528392223,24278312,1666,86631,"",1.71,1.36,1.45,1.33,1.22,1.07,1.07,"",-171,-3.5,-565,-1.8,48779265,1.8,-1053968,-0.2,718177,3.0,59,3.7,3066,3.7
"36105","5","238","75","0","2025","A","",149,636,39750488,10807812,408937,1202,62484,"",1.31,0.62,0.66,0.70,0.59,1.07,1.06,"",1,0.7,56,9.7,5238544,15.2,1659760,18.1,64047,18.6,58,5.1,2998,5.0
"36107","5","238","75","0","2025","A","",42,213,13166864,3639341,226175,1186,61696,"",0.95,0.49,0.44,0.56,0.74,0.90,0.90,"",-2,-4.5,8,3.9,1106632,9.2,307601,9.2,12972,6.1,56,5.0,2961,5.0
"36109","5","238","75","0","2025","A","",108,523,35324483,9300297,488271,1300,67596,"",0.81,0.33,0.31,0.56,0.66,0.94,0.94,"",-6,-5.3,-42,-7.4,-2157758,-5.8,-244615,-2.6,-69345,-12.4,24,1.9,1226,1.8
"36111","5","238","75","0","2025","A","",378,1907,144119688,34245285,1558379,1453,75571,"",1.32,0.94,1.12,1.08,1.03,1.19,1.19,"",-10,-2.6,65,3.5,12140995,9.2,3127526,10.1,175802,12.7,75,5.4,3928,5.5
"36113","5","238","75","0","2025","A","",121,1124,86351921,19501941,1024128,1478,76860,"",1.04,0.91,1.13,0.94,1.01,1.24,1.24,"",-9,-6.9,-110,-8.9,-7631890,-8.1,-1451475,-6.9,46800,4.8,13,0.9,677,0.9
"36115","5","238","75","0","2025","A","",85,544,40753799,10770569,592934,1440,74881,"",1.34,1.09,1.38,1.42,1.63,1.26,1.26,"",-2,-2.3,-23,-4.1,-223286,-0.5,180139,1.7,13194,2.3,51,3.7,2632,3.6
"36117","5","238","75","0","2025","A","",182,883,56343725,15440932,760417,1227,63785,"",1.78,0.92,0.99,1.06,1.07,1.08,1.08,"",3,1.7,18,2.1,2288238,4.2,194619,1.3,46467,6.5,25,2.1,1281,2.0
"36119","5","238","75","0","2025","A","",2260,17930,1587677500,333546066,15185312,1703,88549,"",1.23,1.24,1.15,1.32,1.24,0.93,0.93,"",-70,-3.0,-763,-4.1,-15438507,-1.0,8909609,2.7,656434,4.5,54,3.3,2788,3.3
"36121","5","238","75","0","2025","A","",52,183,10134708,3359875,164233,1064,55305,"",1.15,0.44,0.37,0.57,0.59,0.84,0.84,"",-1,-1.9,-1,-0.5,19321,0.2,61512,1.9,4980,3.1,7,0.7,355,0.6
"36123","5","238","75","0","2025","A","",40,275,19111866,4427315,179604,1336,69498,"",1.19,1.13,1.50,1.26,1.06,1.33,1.33,"",-5,-11.1,20,7.8,2366287,14.1,423980,10.6,19675,12.3,73,5.8,3829,5.8
"36999","5","238","75","0","2025","A","",912,3896,431465404,81412025,4589252,2130,110739,"",0.27,0.54,0.43,0.44,0.45,0.80,0.80,"N",-63,-6.5,0,0,0,0,0,0,0,0,0,0,0,0
"37000","5","238","55","0","2025","A","",21103,173270,12327289241,6152713708,46346995,1368,71145,"",1.20,1.05,1.04,1.05,0.76,0.99,0.99,"",-445,-2.1,4289,2.5,860320554,7.5,278632639,4.7,600441,1.3,63,4.8,3286,4.8
"37001","5","238","75","0","2025","A","",331,2718,177351694,97262855,794082,1255,65257,"",1.60,1.22,1.48,1.26,1.16,1.21,1.21,"",-18,-5.2,72,2.7,17230975,10.8,6508787,7.2,110888,16.2,91,7.8,4747,7.8
"37003","5","238","75","0","2025","A","",74,273,13310330,9105298,66629,938,48786,"",2.13,0.94,0.96,0.94,0.72,1.02,1.02,"",12,19.4,1,0.4,343303,2.6,304894,3.5,-12403,-15.7,21,2.3,1084,2.3
"37005","5","238","75","0","2025","A","N",34,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,"N",5,17.2,0,0,0,0,0,0,0,0,0,0,0,0
"37007","5","238","75","0","2025","A","",31,152,7590368,4939273,25150,963,50101,"",1.34,0.68,0.69,0.76,0.56,1.02,1.02,"",2,6.9,27,21.6,1614637,27.0,1144855,30.2,3656,17.0,41,4.4,2135,4.5
"37009","5","238","75","0","2025","A","",56,284,14252642,9149695,99620,964,50141,"",1.56,1.13,1.14,1.13,1.16,1.01,1.01,"",-5,-8.2,-16,-5.3,-905579,-6.0,-361237,-3.8,-1719,-1.7,-8,-0.8,-386,-0.8
"37011","5","238","75","0","2025","A","N",46,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",-4,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
"37013","5","238","75","0","2025","A","N",72,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0
"37015","5","238","75","0","2025","A","N",13,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"37017","5","238","75","0","2025","A","",34,149,8619289,5814631,78181,1114,57912,"",1.04,0.36,0.40,0.37,0.58,1.13,1.13,"",-3,-8.1,-8,-5.1,461068,5.7,117462,2.1,6018,8.3,113,11.3,5838,11.2
"37019","5","238","75","0","2025","A","",349,2464,162875822,85881682,666506,1271,66100,"",1.58,1.71,2.07,1.68,1.26,1.21,1.21,"",7,2.0,411,20.0,39693450,32.2,16522677,23.8,126434,23.4,117,10.1,6089,10.1
