"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"26109","5","2382","76","0","2025","A","",11,56,3489783,640505,21524,1188,61766,"",1.10,0.47,0.54,0.51,0.47,1.14,1.14,"",1,10.0,-3,-5.1,161957,4.9,-53564,-7.7,-1615,-7.0,102,9.4,5282,9.4
"26111","5","2382","76","0","2025","A","",36,543,39536801,5799100,187406,1400,72812,"",0.44,0.85,0.80,0.80,0.77,0.94,0.94,"",1,2.9,-49,-8.3,-2142764,-5.1,-1055782,-15.4,-40984,-17.9,47,3.5,2437,3.5
"26113","5","2382","76","0","2025","A","",5,20,692547,176713,2036,677,35214,"",0.66,0.29,0.19,0.18,0.05,0.66,0.66,"",-1,-16.7,1,5.3,20031,3.0,-18941,-9.7,-4739,-69.9,5,0.7,278,0.8
"26115","5","2382","76","0","2025","A","",56,591,65072012,9401241,547375,2116,110027,"",1.10,0.87,1.42,1.02,1.69,1.62,1.62,"",5,9.8,134,29.3,30543171,88.5,3133416,50.0,313968,134.5,663,45.6,34485,45.7
"26117","5","2382","76","0","2025","A","",33,307,22097427,3380697,100143,1385,71998,"",1.48,1.12,1.48,1.10,0.98,1.32,1.32,"",2,6.5,17,5.9,1632669,8.0,-45519,-1.3,3088,3.2,29,2.1,1491,2.1
"26119","5","2382","76","0","2025","A","",8,26,1214172,267381,15762,901,46849,"",1.73,0.76,0.76,0.64,0.91,1.01,1.01,"",0,0.0,2,8.3,163595,15.6,2048,0.8,2824,21.8,50,5.9,2614,5.9
"26121","5","2382","76","0","2025","A","",74,1320,123353813,16094759,966324,1798,93485,"",1.16,1.27,1.86,1.27,2.20,1.46,1.46,"",2,2.8,52,4.1,10523024,9.3,-605385,-3.6,-67314,-6.5,87,5.1,4537,5.1
"26123","5","2382","76","0","2025","A","",25,88,5155808,1021811,28297,1122,58368,"",1.42,0.45,0.47,0.45,0.36,1.06,1.06,"",4,19.0,2,2.3,660494,14.7,57476,6.0,7960,39.1,115,11.4,5995,11.4
"26125","5","2382","76","0","2025","A","",694,12953,1361450892,174122094,9439612,2021,105108,"",0.79,1.08,1.30,1.00,1.30,1.20,1.20,"",21,3.1,300,2.4,91270637,7.2,6508434,3.9,411353,4.6,90,4.7,4720,4.7
"26127","5","2382","76","0","2025","A","",12,106,5696934,1257006,42906,1030,53576,"",1.05,0.97,1.00,0.84,0.49,1.03,1.03,"",0,0.0,8,8.2,966232,20.4,48111,4.0,2645,6.6,106,11.5,5549,11.6
"26129","5","2382","76","0","2025","A","",10,32,1555427,352538,18725,945,49119,"",0.81,0.31,0.30,0.28,0.38,0.96,0.96,"",2,25.0,0,0.0,43404,2.9,17483,5.2,-2854,-13.2,36,4.0,1868,4.0
"26131","5","2382","76","0","2025","A","N",4,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"26133","5","2382","76","0","2025","A","",13,56,3064920,662282,17729,1043,54246,"",1.36,0.44,0.37,0.37,0.20,0.85,0.85,"",1,8.3,4,7.7,369191,13.7,46315,7.5,-659,-3.6,52,5.2,2735,5.3
"26135","5","2382","76","0","2025","A","N",3,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"26137","5","2382","76","0","2025","A","",24,128,8050274,1510986,54270,1205,62648,"",1.47,0.73,0.75,0.64,0.60,1.03,1.03,"",2,9.1,7,5.8,525125,7.0,-34929,-2.3,-5524,-9.2,11,0.9,585,0.9
"26139","5","2382","76","0","2025","A","",186,1561,110513781,16377629,323941,1361,70789,"",1.33,0.72,0.76,0.56,0.33,1.06,1.06,"",4,2.2,44,2.9,8414174,8.2,-715356,-4.2,-38047,-10.5,67,5.2,3482,5.2
"26141","5","2382","76","0","2025","A","",11,39,1790342,368876,14066,889,46202,"",1.62,0.91,0.74,0.70,0.43,0.82,0.82,"",1,10.0,-1,-2.5,-33545,-1.8,-58187,-13.6,-5483,-28.0,23,2.7,1168,2.6
"26143","5","2382","76","0","2025","A","",20,106,7757290,1811161,78708,1405,73067,"",1.70,1.04,1.65,1.34,1.33,1.59,1.59,"",2,11.1,22,26.2,1213828,18.6,209132,13.1,24188,44.4,-89,-6.0,-4600,-5.9
"26145","5","2382","76","0","2025","A","",92,869,75823729,9698091,549380,1679,87296,"",1.15,0.65,0.85,0.59,0.89,1.31,1.31,"",2,2.2,-43,-4.7,2741656,3.8,-371021,-3.7,-68030,-11.0,139,9.0,7191,9.0
"26147","5","2382","76","0","2025","A","",97,650,53295511,7395924,245102,1578,82056,"",1.45,0.93,1.21,0.88,0.80,1.30,1.30,"",5,5.4,24,3.8,5184732,10.8,89315,1.2,18547,8.2,99,6.7,5151,6.7
"26149","5","2382","76","0","2025","A","",31,393,33926797,4524469,111193,1661,86364,"",0.68,1.13,1.61,1.03,0.76,1.42,1.42,"",1,3.3,25,6.8,5391219,18.9,32913,0.7,19881,21.8,168,11.3,8716,11.2
"26151","5","2382","76","0","2025","A","",16,121,7572048,1268969,22034,1206,62708,"",0.91,0.70,0.79,0.58,0.25,1.13,1.13,"",2,14.3,10,9.0,966363,14.6,64271,5.3,161,0.7,57,5.0,2973,5.0
"26153","5","2382","76","0","2025","A","",6,40,1922767,394442,17046,913,47476,"",1.28,0.87,0.73,0.93,0.85,0.84,0.84,"",1,20.0,-1,-2.4,80165,4.4,-7560,-1.9,3005,21.4,57,6.7,2987,6.7
"26155","5","2382","76","0","2025","A","",45,211,14807638,2902329,89814,1352,70317,"",1.88,0.82,0.97,1.03,0.89,1.19,1.19,"",1,2.3,-2,-0.9,881200,6.3,6274,0.2,-9070,-9.2,97,7.7,5037,7.7
"26157","5","2382","76","0","2025","A","",30,123,6380873,1378951,33022,1000,51983,"",1.61,0.61,0.55,0.62,0.42,0.92,0.92,"",2,7.1,22,21.8,-859766,-11.9,123043,9.8,-3513,-9.6,-384,-27.7,-20003,-27.8
"26159","5","2382","76","0","2025","A","",29,135,8815942,1466986,45925,1255,65263,"",0.86,0.37,0.42,0.32,0.27,1.11,1.11,"",4,16.0,18,15.4,1532126,21.0,7721,0.5,6129,15.4,54,4.5,2830,4.5
"26161","5","2382","76","0","2025","A","",117,1633,152470644,19923249,854460,1796,93392,"",0.60,0.45,0.50,0.64,0.79,1.12,1.12,"",10,9.3,60,3.8,13433414,9.7,-503898,-2.5,-145262,-14.5,96,5.6,5007,5.7
"26163","5","2382","76","0","2025","A","",526,8118,819583723,103177195,5468011,1942,100959,"",0.70,0.67,0.79,0.66,0.84,1.17,1.17,"",21,4.2,869,12.0,112382487,15.9,7142303,7.4,746456,15.8,66,3.5,3401,3.5
"26165","5","2382","76","0","2025","A","",14,51,2559146,538115,13379,959,49853,"",0.78,0.23,0.20,0.20,0.13,0.83,0.83,"",3,27.3,5,10.9,138294,5.7,15984,3.1,-162,-1.2,-49,-4.9,-2584,-4.9
"26999","5","2382","76","0","2025","A","",432,2094,235798430,29368382,1258264,2165,112584,"",0.35,0.68,0.63,0.53,0.55,0.93,0.93,"",68,18.7,398,23.5,53495206,29.3,5389167,22.5,284439,29.2,98,4.7,5120,4.8
"27000","5","2382","56","0","2025","A","",3694,43306,4181403002,2014803448,46525108,1857,96556,"",0.89,0.88,1.02,0.99,1.71,1.15,1.15,"",-19,-0.5,2068,5.0,482515151,13.0,126226305,6.7,4361014,10.3,132,7.7,6860,7.6
"27001","5","2382","76","0","2025","A","",13,89,6021633,3742992,23938,1299,67532,"",1.39,1.21,1.50,1.64,0.63,1.24,1.24,"",-1,-7.1,2,2.3,650998,12.1,155368,4.3,4110,20.7,110,9.3,5682,9.2
"27003","5","2382","76","0","2025","A","",234,2979,285813900,140085675,3423186,1845,95956,"",1.36,1.34,1.74,1.47,2.63,1.30,1.30,"",-8,-3.3,229,8.3,38168908,15.4,13904824,11.0,414482,13.8,113,6.5,5887,6.5
"27005","5","2382","76","0","2025","A","",37,205,12620869,8439736,51436,1183,61540,"",1.68,0.80,0.82,0.89,0.35,1.03,1.03,"",1,2.8,-41,-16.7,-1859577,-12.8,-1599124,-15.9,-52997,-50.7,53,4.7,2776,4.7
"27007","5","2382","76","0","2025","A","",40,515,45046782,23640921,1033443,1682,87469,"",1.55,1.49,2.07,2.34,4.73,1.39,1.39,"",0,0.0,12,2.4,3130286,7.5,-218088,-0.9,56068,5.7,79,4.9,4136,5.0
"27009","5","2382","76","0","2025","A","",38,1362,121878902,58916132,765650,1721,89480,"",1.84,4.77,6.67,4.54,2.99,1.40,1.40,"",0,0.0,61,4.7,14685419,13.7,2325143,4.1,49950,7.0,136,8.6,7082,8.6
"27011","5","2382","76","0","2025","A","",8,44,2400029,1665036,3038,1053,54754,"",1.83,1.51,1.39,2.18,0.13,0.92,0.92,"",-1,-11.1,1,2.3,330260,16.0,149670,9.9,-6567,-68.4,122,13.1,6338,13.1
"27013","5","2382","76","0","2025","A","",58,788,73320738,34691598,494794,1790,93056,"",1.38,1.14,1.64,1.37,1.73,1.44,1.44,"",-1,-1.7,22,2.9,5576713,8.2,1967614,6.0,35615,7.8,89,5.2,4617,5.2
"27015","5","2382","76","0","2025","A","",25,186,11678098,7597197,81420,1207,62757,"",1.42,0.84,0.85,0.92,0.76,1.02,1.02,"",1,4.2,-16,-7.9,-1003741,-7.9,-394222,-4.9,-3129,-3.7,-1,-0.1,-76,-0.1
"27017","5","2382","76","0","2025","A","N",13,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27019","5","2382","76","0","2025","A","",81,921,84049794,41658022,431730,1755,91268,"",1.45,1.36,1.49,1.46,1.28,1.10,1.10,"",-5,-5.8,-9,-1.0,997519,1.2,695781,1.7,62035,16.8,37,2.2,1932,2.2
"27021","5","2382","76","0","2025","A","",25,61,3255169,2392621,46333,1026,53363,"",1.34,0.34,0.37,0.49,0.39,1.06,1.06,"",-3,-10.7,1,1.7,329262,11.3,125851,5.6,2518,5.7,93,10.0,4867,10.0
"27023","5","2382","76","0","2025","A","",9,117,10525291,5846785,74633,1734,90152,"",1.11,1.36,2.05,1.89,1.73,1.51,1.51,"",0,0.0,-5,-4.1,-386482,-3.5,136747,2.4,-4970,-6.2,18,1.0,894,1.0
"27025","5","2382","76","0","2025","A","",46,207,17047715,9141370,164282,1581,82191,"",1.70,0.76,0.96,0.93,0.84,1.26,1.26,"",0,0.0,1,0.5,958536,6.0,494792,5.7,33294,25.4,75,5.0,3898,5.0
"27027","5","2382","76","0","2025","A","",37,196,8989752,6711347,62486,884,45983,"",1.27,0.60,0.45,0.62,0.34,0.75,0.75,"",-1,-2.6,4,2.1,796757,9.7,640389,10.5,3219,5.4,64,7.8,3367,7.9
"27029","5","2382","76","0","2025","A","",6,105,7873800,5887383,349874,1436,74692,"",1.30,2.46,2.91,3.21,4.13,1.18,1.18,"",0,0.0,-9,-7.9,-1427685,-15.3,-879311,-13.0,-36865,-9.5,-132,-8.4,-6840,-8.4
"27031","5","2382","76","0","2025","A","",6,18,1194678,786940,3189,1253,65164,"",0.94,0.41,0.51,0.52,0.16,1.24,1.24,"",-1,-14.3,1,5.9,282797,31.0,94171,13.6,1463,84.8,211,20.2,10993,20.3
"27033","5","2382","76","0","2025","A","",6,66,3811146,2859620,38697,1108,57599,"",0.71,0.82,0.86,1.23,1.06,1.05,1.04,"",0,0.0,1,1.5,325608,9.3,183243,6.8,5360,16.1,82,8.0,4249,8.0
"27035","5","2382","76","0","2025","A","",65,554,45264615,24911800,457517,1571,81681,"",1.42,1.06,1.44,1.31,1.47,1.36,1.36,"",1,1.6,1,0.2,2815017,6.6,755548,3.1,60074,15.1,95,6.4,4953,6.5
"27037","5","2382","76","0","2025","A","",198,2657,264803565,128443722,2999579,1916,99653,"",0.85,0.84,1.03,0.90,1.38,1.23,1.23,"",2,1.0,-85,-3.1,10159231,4.0,473872,0.4,327937,12.3,130,7.3,6796,7.3
"27039","5","2382","76","0","2025","A","",18,116,9068401,5270022,262258,1498,77896,"",1.80,1.16,1.33,1.24,3.55,1.14,1.14,"",0,0.0,-1,-0.9,287374,3.3,-180498,-3.3,-16691,-6.0,56,3.9,2898,3.9
"27041","5","2382","76","0","2025","A","",44,319,24054062,13627896,133915,1448,75306,"",1.52,0.97,1.12,1.12,0.69,1.16,1.16,"",0,0.0,-2,-0.6,865060,3.7,631961,4.9,9278,7.4,58,4.2,3047,4.2
"27043","5","2382","76","0","2025","A","",10,91,5028228,3354790,10376,1065,55357,"",1.06,1.22,1.16,1.26,0.21,0.95,0.95,"",0,0.0,-3,-3.2,-472400,-8.6,-196451,-5.5,-917,-8.1,-61,-5.4,-3212,-5.5
"27045","5","2382","76","0","2025","A","",18,77,4406262,2925388,13007,1104,57411,"",1.15,0.75,0.86,0.89,0.23,1.16,1.15,"",1,5.9,2,2.7,320588,7.8,276224,10.4,7104,120.3,53,5.0,2753,5.0
"27047","5","2382","76","0","2025","A","",22,155,12599160,6570657,107923,1561,81154,"",1.36,0.79,1.06,0.88,1.33,1.34,1.34,"",0,0.0,13,9.2,2419033,23.8,867113,15.2,24649,29.6,178,12.9,9252,12.9
"27049","5","2382","76","0","2025","A","",39,617,65313045,33462313,689493,2035,105842,"",1.46,1.69,2.61,2.47,3.69,1.54,1.54,"",-1,-2.5,137,28.5,20018421,44.2,9966774,42.4,250621,57.1,222,12.2,11560,12.3
"27051","5","2382","76","0","2025","A","",5,20,1270935,889310,13546,1202,62505,"",0.99,0.63,0.71,0.86,0.67,1.11,1.11,"",1,25.0,1,5.3,46045,3.8,61969,7.5,834,6.6,-11,-0.9,-579,-0.9
"27053","5","2382","76","0","2025","A","",460,12123,1335241459,578908318,14833620,2118,110143,"",0.54,0.79,0.87,0.81,1.82,1.10,1.10,"",-13,-2.7,1005,9.0,186717461,16.3,35816329,6.6,846176,6.0,131,6.6,6839,6.6
"27055","5","2382","76","0","2025","A","",14,102,8024281,4210891,77068,1505,78286,"",1.50,1.19,1.75,1.51,2.07,1.46,1.46,"",0,0.0,6,6.2,649189,8.8,267806,6.8,4802,6.6,20,1.3,1060,1.4
"27057","5","2382","76","0","2025","A","",27,176,10685710,7088214,78037,1169,60801,"",2.05,1.68,1.92,1.96,1.01,1.15,1.15,"",-1,-3.6,0,0.0,642824,6.4,196460,2.9,-1080,-1.4,71,6.5,3712,6.5
"27059","5","2382","76","0","2025","A","",39,293,19338418,12275445,195224,1269,65964,"",2.05,1.57,1.83,2.00,2.32,1.16,1.16,"",3,8.3,28,10.6,2217189,12.9,1120407,10.0,104188,114.4,28,2.3,1416,2.2
"27061","5","2382","76","0","2025","A","",31,233,21197112,11935412,695336,1750,90975,"",1.18,0.85,1.25,1.30,2.81,1.47,1.47,"",-1,-3.1,59,33.9,7870759,59.1,4361107,57.6,392189,129.4,279,19.0,14497,19.0
"27063","5","2382","76","0","2025","A","",8,31,1497969,1165607,4919,939,48847,"",1.13,0.38,0.34,0.36,0.10,0.90,0.90,"",0,0.0,-1,-3.1,54384,3.8,-74023,-6.0,-1086,-18.1,78,9.1,4085,9.1
"27065","5","2382","76","0","2025","A","",9,89,8516725,4368412,163407,1842,95783,"",1.25,1.28,2.04,2.21,2.66,1.60,1.60,"",1,12.5,8,9.9,1057969,14.2,428341,10.9,21327,15.0,66,3.7,3415,3.7
"27067","5","2382","76","0","2025","A","",54,200,12454563,8022856,35233,1196,62195,"",1.92,0.51,0.54,0.55,0.15,1.04,1.04,"",-4,-6.9,-33,-14.2,-743433,-5.6,-799808,-9.1,-5187,-12.8,109,10.0,5652,10.0
"27069","5","2382","76","0","2025","A","N",4,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27071","5","2382","76","0","2025","A","",9,86,7214199,3919689,234417,1616,84049,"",1.10,1.24,1.68,1.78,5.99,1.36,1.36,"",0,0.0,-5,-5.5,-51456,-0.7,-276624,-6.6,-26723,-10.2,79,5.1,4133,5.2
"27073","5","2382","76","0","2025","A","N",6,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27075","5","2382","76","0","2025","A","",6,11,421634,362235,1790,715,37203,"",0.81,0.16,0.10,0.17,0.06,0.61,0.61,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27077","5","2382","76","0","2025","A","",7,14,871959,697214,11872,1227,63802,"",1.99,0.55,0.54,0.81,1.26,1.01,1.01,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0
"27079","5","2382","76","0","2025","A","",26,72,4133129,2822785,25608,1099,57140,"",1.71,0.51,0.47,0.48,0.20,0.92,0.92,"",1,4.0,4,5.9,263302,6.8,272523,10.7,3720,17.0,6,0.5,300,0.5
"27081","5","2382","76","0","2025","A","N",7,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27083","5","2382","76","0","2025","A","",23,149,10190399,6062605,23181,1316,68430,"",1.38,0.66,0.75,0.82,0.28,1.13,1.13,"",-1,-4.2,5,3.5,908879,9.8,456701,8.1,2355,11.3,78,6.3,4050,6.3
"27085","5","2382","76","0","2025","A","",28,146,9514136,5809628,92829,1250,65017,"",1.37,0.55,0.55,0.60,0.74,1.00,1.00,"",0,0.0,6,4.3,85472,0.9,377383,6.9,-13637,-12.8,-42,-3.3,-2171,-3.2
"27087","5","2382","76","0","2025","A","N",1,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27089","5","2382","76","0","2025","A","",6,28,1877302,1157190,1198,1309,68059,"",0.86,0.69,0.74,0.86,0.03,1.08,1.08,"",0,0.0,-1,-3.4,304468,19.4,40188,3.6,17,1.4,257,24.4,13352,24.4
"27091","5","2382","76","0","2025","A","",12,125,9143483,5038365,48879,1407,73148,"",0.86,0.89,1.10,1.04,1.00,1.23,1.23,"",-1,-7.7,1,0.8,608056,7.1,484515,10.6,23522,92.8,81,6.1,4175,6.1
"27093","5","2382","76","0","2025","A","",22,82,5260588,3413548,9248,1234,64154,"",1.60,0.63,0.68,0.67,0.15,1.09,1.09,"",2,10.0,8,10.8,801776,18.0,496550,17.0,-921,-9.1,71,6.1,3696,6.1
"27095","5","2382","76","0","2025","A","",25,97,5847390,3870302,139913,1160,60334,"",1.60,0.61,0.70,0.97,1.98,1.14,1.14,"",2,8.7,13,15.5,752687,14.8,440117,12.8,28811,25.9,-1,-0.1,-18,0.0
"27097","5","2382","76","0","2025","A","",12,44,2706145,1704061,6966,1185,61620,"",0.55,0.24,0.27,0.29,0.07,1.15,1.15,"",-1,-7.7,0,0.0,325741,13.7,108543,6.8,2289,48.9,139,13.3,7211,13.3
"27099","5","2382","76","0","2025","A","",27,233,17985373,10275205,200483,1487,77329,"",1.55,0.82,0.92,0.94,2.42,1.12,1.12,"",0,0.0,-75,-24.4,-5763437,-24.3,-3396910,-24.8,-115626,-36.6,3,0.2,160,0.2
"27101","5","2382","76","0","2025","A","",13,58,2944479,2161710,3597,972,50549,"",2.04,1.21,1.07,1.22,0.13,0.88,0.88,"",0,0.0,0,0.0,128232,4.6,82012,3.9,-123,-3.3,45,4.9,2339,4.9
"27103","5","2382","76","0","2025","A","",20,121,9797958,5069193,60223,1563,81255,"",1.21,0.50,0.63,0.61,0.67,1.28,1.28,"",0,0.0,-1,-0.8,871136,9.8,119147,2.4,2229,3.8,153,10.9,7934,10.8
"27105","5","2382","76","0","2025","A","",11,38,1962231,1471623,10048,982,51078,"",0.88,0.23,0.18,0.21,0.17,0.80,0.80,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27107","5","2382","76","0","2025","A","",4,5,262716,190654,190,978,50848,"",0.78,0.16,0.14,0.22,0.03,0.82,0.82,"",0,0.0,2,66.7,85948,48.6,50076,35.6,51,36.7,-42,-4.1,-2182,-4.1
"27109","5","2382","76","0","2025","A","",71,1509,132179815,64766445,1047575,1684,87589,"",0.90,0.86,0.83,1.59,1.98,0.96,0.96,"",-3,-4.1,55,3.8,9324131,7.6,1660034,2.6,21875,2.1,59,3.6,3089,3.7
"27111","5","2382","76","0","2025","A","",54,317,19851866,13082129,155232,1204,62591,"",1.47,0.84,0.89,0.97,0.73,1.06,1.06,"",-3,-5.3,12,3.9,1513672,8.3,815381,6.6,22364,16.8,49,4.2,2531,4.2
"27113","5","2382","76","0","2025","A","",10,87,5532841,3589926,12039,1218,63353,"",1.23,0.55,0.57,0.56,0.17,1.02,1.02,"",0,0.0,4,4.8,22982,0.4,84051,2.4,2608,27.7,-52,-4.1,-2699,-4.1
"27115","5","2382","76","0","2025","A","",16,36,2032377,1466215,13764,1091,56717,"",1.12,0.27,0.31,0.41,0.16,1.12,1.12,"",-2,-11.1,2,5.9,195613,10.6,167737,12.9,1308,10.5,52,5.0,2695,5.0
"27117","5","2382","76","0","2025","A","N",12,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27119","5","2382","76","0","2025","A","",21,104,7253601,4048391,49206,1343,69858,"",1.03,0.52,0.59,0.61,0.36,1.13,1.13,"",0,0.0,5,5.1,643165,9.7,296628,7.9,-2166,-4.2,56,4.4,2917,4.4
"27121","5","2382","76","0","2025","A","",8,40,2911672,1636454,6932,1400,72792,"",1.08,0.54,0.63,0.63,0.22,1.17,1.17,"",0,0.0,0,0.0,229964,8.6,-61365,-3.6,-3971,-36.4,127,10.0,6577,9.9
"27123","5","2382","76","0","2025","A","",183,4967,566596412,245821087,6486099,2194,114076,"",0.62,0.90,1.16,1.14,2.48,1.29,1.29,"",-5,-2.7,293,6.3,77502984,15.8,19144089,8.4,631872,10.8,182,9.0,9431,9.0
"27125","5","2382","76","0","2025","A","N",5,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27127","5","2382","76","0","2025","A","",21,88,5130318,3430354,22204,1128,58632,"",1.85,0.88,0.89,0.96,0.65,1.01,1.01,"",-1,-4.5,-3,-3.3,-155266,-2.9,-13328,-0.4,-1411,-6.0,8,0.7,389,0.7
"27129","5","2382","76","0","2025","A","",14,63,4336714,2535211,21041,1326,68928,"",1.21,0.67,0.75,0.68,0.24,1.11,1.11,"",0,0.0,-5,-7.4,361267,9.1,-142774,-5.3,-1333,-6.0,195,17.2,10105,17.2
"27131","5","2382","76","0","2025","A","",47,354,26107775,15912450,219462,1420,73820,"",1.36,0.80,0.88,1.03,1.16,1.10,1.10,"",0,0.0,-11,-3.0,-7435,0.0,119303,0.8,-34585,-13.6,45,3.3,2320,3.2
"27133","5","2382","76","0","2025","A","",8,54,3474197,2150812,19523,1241,64536,"",1.26,0.83,0.88,0.96,1.24,1.07,1.07,"",0,0.0,16,42.1,1149522,49.4,700534,48.3,14094,259.6,65,5.5,3360,5.5
"27135","5","2382","76","0","2025","A","N",9,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27137","5","2382","76","0","2025","A","",129,1236,105295830,56372950,1403189,1638,85197,"",1.19,0.78,0.97,1.07,1.70,1.25,1.25,"",4,3.2,34,2.8,8422346,8.7,3401741,6.4,167966,13.6,88,5.7,4620,5.7
"27139","5","2382","76","0","2025","A","",102,1032,94330449,46361094,834369,1759,91442,"",1.31,0.97,1.23,1.04,1.04,1.27,1.27,"",4,4.1,24,2.4,7682667,8.9,-15039,0.0,-42979,-4.9,106,6.4,5482,6.4
"27141","5","2382","76","0","2025","A","",96,522,41478837,23749724,399779,1528,79436,"",1.95,1.09,1.34,1.27,1.32,1.22,1.22,"",-1,-1.0,24,4.8,3053828,7.9,1921277,8.8,85693,27.3,44,3.0,2290,3.0
"27143","5","2382","76","0","2025","A","",9,47,2958380,1876303,4367,1206,62722,"",1.15,0.75,0.79,0.73,0.06,1.06,1.06,"",0,0.0,1,2.2,135979,4.8,136827,7.9,-391,-8.2,32,2.7,1697,2.8
"27145","5","2382","76","0","2025","A","",113,1576,133816716,69524640,1321369,1632,84882,"",1.24,1.08,1.29,1.25,1.86,1.19,1.19,"",1,0.9,43,2.8,10155975,8.2,4744463,7.3,17412,1.3,81,5.2,4234,5.2
"27147","5","2382","76","0","2025","A","",17,242,20335547,10614648,95267,1615,83973,"",0.76,0.76,0.92,0.79,0.60,1.22,1.22,"",-1,-5.6,15,6.6,2031507,11.1,1091966,11.5,15435,19.3,67,4.3,3486,4.3
"27149","5","2382","76","0","2025","A","",11,45,3171517,1898557,10289,1348,70089,"",1.43,0.47,0.45,0.49,0.24,0.96,0.96,"",1,10.0,0,0.0,-642092,-16.8,194928,11.4,-2251,-18.0,-291,-17.8,-15131,-17.8
"27151","5","2382","76","0","2025","A","",12,88,5915945,3415136,6685,1294,67290,"",1.66,1.45,1.64,1.66,0.17,1.13,1.13,"",1,9.1,8,10.0,774867,15.1,272097,8.7,-628,-8.6,62,5.0,3227,5.0
"27153","5","2382","76","0","2025","A","",14,51,2714325,1850468,11954,1027,53397,"",1.14,0.43,0.37,0.47,0.27,0.86,0.86,"",0,0.0,6,13.3,564426,26.3,342387,22.7,-3229,-21.3,113,12.4,5885,12.4
"27155","5","2382","76","0","2025","A","N",3,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"27157","5","2382","76","0","2025","A","",14,40,2195982,1429178,2879,1045,54334,"",1.19,0.37,0.37,0.39,0.04,1.00,1.00,"",0,0.0,-5,-11.1,-227253,-9.4,-189730,-11.7,72,2.6,15,1.5,782,1.5
"27159","5","2382","76","0","2025","A","",17,35,1600514,1328369,17940,877,45620,"",1.96,0.39,0.31,0.54,0.55,0.80,0.80,"",3,21.4,3,9.4,208532,15.0,166797,14.4,208,1.2,47,5.7,2458,5.7
"27161","5","2382","76","0","2025","A","",16,70,4361731,2946600,4709,1190,61869,"",1.54,0.77,0.80,0.95,0.08,1.03,1.03,"",1,6.7,0,0.0,82478,1.9,176731,6.4,788,20.1,17,1.4,882,1.4
"27163","5","2382","76","0","2025","A","",124,1123,130983900,56913668,2336943,2243,116655,"",0.90,0.70,1.17,0.84,2.57,1.68,1.68,"",0,0.0,68,6.4,32754088,33.3,8428550,17.4,630355,36.9,452,25.2,23546,25.3
"27165","5","2382","76","0","2025","A","",13,51,3047662,1905773,28882,1149,59758,"",2.00,0.68,0.75,0.65,0.98,1.10,1.10,"",-2,-13.3,-3,-5.6,-353926,-10.4,-166546,-8.0,-25658,-47.0,-53,-4.4,-2752,-4.4
"27167","5","2382","76","0","2025","A","",5,50,3075259,1864787,2317,1175,61098,"",1.23,1.82,1.77,2.00,0.23,0.97,0.97,"",0,0.0,9,22.0,848300,38.1,486907,35.3,611,35.8,141,13.6,7328,13.6
