"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"30031","5","238","75","0","2024","A","",902,4780,348080070,219951256,3397602,1401,72828,"",1.89,1.96,2.17,1.70,1.49,1.11,1.10,"",-3,-0.3,165,3.6,34158929,10.9,19306181,9.6,179195,5.6,93,7.1,4807,7.1
"30033","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30035","5","238","75","0","2024","A","N",12,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30037","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30039","5","238","75","0","2024","A","N",13,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",-2,-13.3,0,0,0,0,0,0,0,0,0,0,0,0
"30041","5","238","75","0","2024","A","",42,148,9167306,6120536,82655,1193,62011,"",1.43,0.66,0.83,0.87,0.80,1.27,1.27,"",-1,-2.3,-20,-11.9,-1044309,-10.2,-494269,-7.5,-13445,-14.0,22,1.9,1107,1.8
"30043","5","238","75","0","2024","A","",58,221,12844064,9646431,230045,1120,58228,"",2.40,2.45,2.62,2.10,2.69,1.07,1.07,"",-6,-9.4,43,24.2,3755734,41.3,2726028,39.4,74977,48.4,135,13.7,7026,13.7
"30045","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"30047","5","238","75","0","2024","A","",136,339,15148959,12448782,259320,860,44698,"",2.14,1.04,0.93,1.23,1.33,0.89,0.89,"",4,3.0,45,15.3,2555662,20.3,2392931,23.8,49391,23.5,35,4.2,1791,4.2
"30049","5","238","75","0","2024","A","",241,1217,74814431,52465854,961504,1182,61453,"",1.31,0.92,0.91,0.80,1.04,0.99,0.99,"",-3,-1.2,117,10.6,12479750,20.0,9241660,21.4,133235,16.1,92,8.4,4789,8.5
"30051","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"30053","5","238","75","0","2024","A","",80,323,18347157,13072521,360726,1092,56758,"",1.71,1.55,1.86,1.75,2.01,1.20,1.20,"",-1,-1.2,11,3.5,1660895,10.0,1078124,9.0,15562,4.5,62,6.0,3205,6.0
"30055","5","238","75","0","2024","A","N",4,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"30057","5","238","75","0","2024","A","",54,167,9432358,7032361,123835,1085,56425,"",1.79,1.68,1.66,1.51,1.36,0.99,0.99,"",-2,-3.6,23,16.0,2176223,30.0,1583420,29.1,25526,26.0,113,11.6,5860,11.6
"30059","5","238","75","0","2024","A","",9,21,883423,808701,18232,803,41737,"",1.34,0.89,0.88,0.91,1.07,0.98,0.98,"",0,0.0,9,75.0,433895,96.5,371639,85.0,9148,100.7,83,11.5,4276,11.4
"30061","5","238","75","0","2024","A","",14,34,1956586,1388541,25586,1115,57973,"",1.39,0.83,1.11,1.04,0.99,1.34,1.34,"",1,7.7,-9,-20.9,-317013,-13.9,-327300,-19.1,-9299,-26.7,94,9.2,4893,9.2
"30063","5","238","75","0","2024","A","",406,2403,157676327,105462398,2290492,1262,65621,"",1.21,1.10,1.22,1.00,1.26,1.11,1.11,"",-19,-4.5,107,4.7,14807975,10.4,10409665,11.0,99067,4.5,66,5.5,3407,5.5
"30065","5","238","75","0","2024","A","",15,46,1891917,1491281,26497,800,41581,"",1.54,1.04,0.69,0.82,1.03,0.67,0.67,"",1,7.1,7,17.9,294058,18.4,300410,25.2,11719,79.3,4,0.5,168,0.4
"30067","5","238","75","0","2024","A","",102,390,25020712,16612246,276282,1234,64156,"",1.61,1.63,2.01,1.53,1.24,1.24,1.24,"",-9,-8.1,1,0.3,971092,4.0,757948,4.8,8739,3.3,45,3.8,2319,3.8
"30069","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30071","5","238","75","0","2024","A","",10,36,2230443,1566739,52730,1181,61388,"",1.10,0.93,1.40,1.35,2.64,1.49,1.49,"",-2,-16.7,-1,-2.7,254711,12.9,72144,4.8,4131,8.5,152,14.8,7869,14.7
"30073","5","238","75","0","2024","A","",19,68,3334030,2551405,36748,938,48791,"",1.65,1.31,1.42,1.32,1.14,1.08,1.08,"",-2,-9.5,0,0.0,9646,0.3,113658,4.7,-11,0.0,-6,-0.6,-277,-0.6
"30075","5","238","75","0","2024","A","N",5,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0
"30077","5","238","75","0","2024","A","",16,48,2452335,1798936,41410,984,51179,"",1.31,0.59,0.51,0.39,0.66,0.88,0.88,"N",-3,-15.8,0,0,0,0,0,0,0,0,0,0,0,0
"30079","5","238","75","0","2024","A","",3,4,174126,143248,1929,820,42643,"",1.02,0.25,0.25,0.24,0.21,0.98,0.98,"",0,0.0,1,33.3,17003,10.8,24518,20.7,598,44.9,-86,-9.5,-4494,-9.5
"30081","5","238","75","0","2024","A","",260,784,39699247,30282612,559524,973,50621,"",2.23,1.71,1.65,1.69,1.53,0.96,0.96,"",-9,-3.3,-12,-1.5,397283,1.0,611496,2.1,-12146,-2.1,24,2.5,1267,2.6
"30083","5","238","75","0","2024","A","",38,322,20171420,14767038,193642,1205,62644,"",1.20,1.85,1.84,1.87,1.54,1.00,1.00,"",-6,-13.6,139,76.0,9147852,83.0,7200102,95.2,105828,120.5,46,4.0,2351,3.9
"30085","5","238","75","0","2024","A","",10,29,940840,836470,19636,619,32165,"",0.75,0.26,0.17,0.22,0.30,0.66,0.66,"",1,11.1,4,16.0,114552,13.9,132480,18.8,5398,37.9,-12,-1.9,-668,-2.0
"30087","5","238","75","0","2024","A","",12,239,25778868,17080197,847423,2073,107786,"",0.93,1.99,3.39,3.92,6.85,1.70,1.70,"",-7,-36.8,78,48.4,12138684,89.0,9208687,117.0,506650,148.7,447,27.5,23239,27.5
"30089","5","238","75","0","2024","A","",49,98,4816619,3803948,108085,944,49107,"",1.75,0.89,0.96,0.96,1.21,1.07,1.07,"",0,0.0,8,8.9,647642,15.5,416373,12.3,5258,5.1,54,6.1,2828,6.1
"30091","5","238","75","0","2024","A","",4,20,805391,727805,28523,771,40102,"",0.37,0.47,0.39,0.52,1.50,0.83,0.83,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"30093","5","238","75","0","2024","A","",73,388,24824602,16685060,464368,1231,63995,"",1.01,0.71,0.82,0.66,1.15,1.17,1.16,"",0,0.0,6,1.6,3207169,14.8,1167363,7.5,44174,10.5,143,13.1,7430,13.1
"30095","5","238","75","0","2024","A","",37,97,5330560,3895425,66684,1056,54907,"",1.89,0.86,0.63,0.71,0.76,0.73,0.73,"",2,5.7,-3,-3.0,-370995,-6.5,81926,2.1,-9142,-12.1,-41,-3.7,-2156,-3.8
"30097","5","238","75","0","2024","A","",21,57,2388505,1754203,30311,812,42212,"",1.58,1.05,0.64,0.69,0.73,0.62,0.61,"",0,0.0,9,18.8,364014,18.0,133715,8.3,118,0.4,8,1.0,398,1.0
"30099","5","238","75","0","2024","A","",29,62,2781580,2464983,40038,864,44925,"",1.80,1.05,1.07,1.18,1.32,1.03,1.03,"",-2,-6.5,2,3.3,342169,14.0,295962,13.6,3927,10.9,82,10.5,4268,10.5
"30101","5","238","75","0","2024","A","N",8,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"30105","5","238","75","0","2024","A","",22,59,2627743,2192737,31184,855,44475,"",1.27,0.61,0.55,0.66,0.59,0.90,0.90,"",-2,-8.3,-4,-6.3,-345091,-11.6,-128437,-5.5,-17542,-36.0,-55,-6.0,-2838,-6.0
"30107","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30109","5","238","75","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30111","5","238","75","0","2024","A","",570,3506,236511242,156775160,3161711,1297,67457,"",1.50,1.21,1.31,1.23,1.37,1.08,1.08,"",-32,-5.3,36,1.0,15810080,7.2,9871419,6.7,377163,13.5,74,6.1,3845,6.0
"30999","5","238","75","0","2024","A","",113,278,24840859,14338605,271529,1716,89249,"",0.40,0.63,0.53,0.51,0.39,0.84,0.84,"",-48,-29.8,-67,-19.4,-259829,-1.0,-1889447,-11.6,-76789,-22.0,316,22.6,16441,22.6
"31000","3","238","55","0","2024","A","",1,4,268875,96000,5184,1443,75035,"",2.01,0.58,0.79,28.87,99.12,1.51,1.51,"",0,0.0,0,0.0,5562,2.1,0,0.0,0,0.0,177,14.0,9207,14.0
"31000","5","238","55","0","2024","A","",4961,41160,2758888328,587565289,10890857,1289,67028,"",1.32,1.22,1.34,1.33,1.79,1.10,1.10,"",4,0.1,443,1.1,154954294,6.0,-12100315,-2.0,-408079,-3.6,59,4.8,3076,4.8
"31001","5","238","75","0","2024","A","",64,772,58524904,11617077,132792,1458,75793,"",1.25,1.46,2.15,1.73,1.16,1.47,1.46,"",-4,-5.9,183,31.1,24079568,69.9,1539191,15.3,-136985,-50.8,333,29.6,17279,29.5
"31003","5","238","75","0","2024","A","",10,62,4598699,856779,11105,1430,74372,"",0.72,0.85,1.33,0.98,0.70,1.57,1.56,"",-1,-9.1,13,26.5,1443223,45.7,174706,25.6,3940,55.0,181,14.5,9422,14.5
"31009","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31011","5","238","75","0","2024","A","",15,113,7464117,1706773,54005,1267,65860,"",1.19,1.39,1.81,1.95,5.33,1.30,1.30,"",3,25.0,20,21.5,1730542,30.2,250385,17.2,9659,21.8,76,6.4,3931,6.3
"31013","5","238","75","0","2024","A","",18,100,5686699,1233910,11897,1089,56631,"",1.01,0.81,1.00,0.90,0.85,1.23,1.23,"",-1,-5.3,3,3.1,126241,2.3,-253,0.0,342,3.0,-9,-0.8,-448,-0.8
"31015","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"31017","5","238","75","0","2024","A","",10,48,2030422,822718,25841,806,41936,"",1.23,1.04,0.95,1.63,3.94,0.91,0.91,"",-1,-9.1,2,4.3,212128,11.7,161526,24.4,8613,50.0,37,4.8,1973,4.9
"31019","5","238","75","0","2024","A","",147,939,54076194,13105802,261976,1108,57615,"",1.60,1.00,1.12,1.16,2.37,1.11,1.11,"",-4,-2.6,18,2.0,3162113,6.2,-17790,-0.1,9622,3.8,44,4.1,2309,4.2
"31021","5","238","75","0","2024","A","",19,54,2252228,734239,15182,807,41967,"",1.60,0.91,0.86,1.20,1.80,0.95,0.95,"",-2,-9.5,-6,-10.0,-106899,-4.5,-32390,-4.2,3437,29.3,47,6.2,2429,6.1
"31023","5","238","75","0","2024","A","",18,101,5517703,1330555,14077,1046,54406,"",1.34,1.16,1.17,1.25,1.55,1.01,1.01,"",0,0.0,14,16.1,1045416,23.4,-7302,-0.5,-24220,-63.2,61,6.2,3197,6.2
"31025","5","238","75","0","2024","A","",87,427,23333584,7647309,217459,1050,54624,"",2.53,2.09,2.23,2.97,5.34,1.07,1.07,"",-3,-3.3,65,18.0,4428698,23.4,1849644,31.9,101513,87.6,46,4.6,2413,4.6
"31027","5","238","75","0","2024","A","",21,118,5884860,1374969,17071,961,49978,"",1.26,1.27,1.43,1.38,1.80,1.13,1.13,"",2,10.5,25,26.9,1492853,34.0,225609,19.6,246,1.5,52,5.7,2710,5.7
"31029","5","238","75","0","2024","A","",8,50,2422625,561381,4333,924,48052,"",0.73,0.85,0.80,0.74,0.67,0.94,0.93,"",0,0.0,1,2.0,236368,10.8,-278225,-33.1,-29720,-87.3,65,7.6,3359,7.5
"31031","5","238","75","0","2024","A","",15,70,3405287,1335234,45912,933,48531,"",1.05,0.91,1.07,1.31,2.98,1.18,1.18,"",2,15.4,6,9.4,560201,19.7,116448,9.6,1682,3.8,71,8.2,3726,8.3
"31033","5","238","75","0","2024","A","",8,49,2380865,963127,39391,928,48261,"",0.47,0.37,0.38,0.63,1.82,1.01,1.01,"",0,0.0,-1,-2.0,133263,5.9,377783,64.5,36705,1366.5,55,6.3,2855,6.3
"31035","5","238","75","0","2024","A","",13,48,2391925,588181,5179,958,49832,"",0.97,0.70,0.67,0.77,0.55,0.97,0.97,"",1,8.3,1,2.1,278354,13.2,-272381,-31.7,-24859,-82.8,98,11.4,5100,11.4
"31037","5","238","75","0","2024","A","",18,97,5773911,1151324,5397,1149,59730,"",1.18,0.57,0.63,0.49,0.32,1.12,1.12,"",0,0.0,-5,-4.9,-157869,-2.7,-93444,-7.5,127,2.4,31,2.8,1575,2.7
"31039","5","238","75","0","2024","A","",19,107,6261148,1365707,18349,1127,58607,"",0.97,0.85,0.96,1.02,1.35,1.13,1.13,"",-1,-5.0,3,2.9,251801,4.2,35825,2.7,-3037,-14.2,12,1.1,639,1.1
"31041","5","238","75","0","2024","A","",23,74,3103656,862915,7842,802,41706,"",0.97,0.49,0.41,0.48,0.53,0.84,0.84,"",0,0.0,1,1.4,391669,14.4,70355,8.9,2325,42.1,85,11.9,4428,11.9
"31043","3","238","75","0","2024","A","",1,4,268875,96000,5184,1443,75035,"",306.71,43.39,60.02,1701.87,6969.07,1.55,1.54,"",0,0.0,0,0.0,5562,2.1,0,0.0,0,0.0,177,14.0,9207,14.0
"31043","5","238","75","0","2024","A","",35,279,17779680,4698130,130479,1227,63822,"",1.42,0.61,0.66,0.63,1.51,1.08,1.08,"",-1,-2.8,5,1.8,341354,2.0,-995641,-17.5,-86734,-39.9,4,0.3,217,0.3
"31045","5","238","75","0","2024","A","",17,62,2572641,704978,10273,794,41272,"",1.16,0.59,0.59,0.78,0.73,1.00,1.00,"",0,0.0,7,12.7,375946,17.1,74215,11.8,2399,30.5,32,4.2,1632,4.1
"31047","5","238","75","0","2024","A","",37,243,13227300,2929957,23452,1046,54396,"",0.99,0.62,0.67,0.57,0.37,1.08,1.08,"",-3,-7.5,29,13.6,2324924,21.3,232226,8.6,-1788,-7.1,65,6.6,3371,6.6
"31049","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31051","5","238","75","0","2024","A","",13,41,2152845,666473,16389,1018,52939,"",1.81,0.66,0.66,0.80,1.57,1.01,1.01,"",0,0.0,0,0.0,-271016,-11.2,-61894,-8.5,-7108,-30.3,-126,-11.0,-6542,-11.0
"31053","5","238","75","0","2024","A","",82,637,40732862,8386065,118524,1230,63936,"",1.52,1.03,1.22,1.03,1.39,1.18,1.18,"",5,6.5,15,2.4,3129960,8.3,-343438,-3.9,-18407,-13.4,67,5.8,3457,5.7
"31055","5","238","75","0","2024","A","",1342,13505,968236237,191132942,3603779,1379,71693,"",1.46,1.19,1.27,1.28,1.73,1.06,1.06,"",-2,-0.1,-258,-1.9,18201219,1.9,-15053303,-7.3,-550367,-13.2,52,3.9,2667,3.9
"31057","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"31059","5","238","75","0","2024","A","N",13,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0
"31061","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31063","5","238","75","0","2024","A","N",4,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31065","5","238","75","0","2024","A","N",7,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31067","5","238","75","0","2024","A","",64,272,13277090,3576687,62141,938,48783,"",1.76,0.94,0.95,1.11,1.27,1.00,1.00,"",2,3.2,8,3.0,1056051,8.6,284157,8.6,8466,15.8,49,5.5,2550,5.5
"31069","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31071","5","238","75","0","2024","A","N",5,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31073","5","238","75","0","2024","A","",6,28,1530994,290924,2471,1048,54516,"",1.62,1.86,2.01,1.92,1.31,1.08,1.07,"",-1,-14.3,0,0.0,68951,4.7,-31401,-9.7,-1601,-39.3,44,4.4,2300,4.4
"31075","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31077","5","238","75","0","2024","A","",10,31,1303859,391196,6588,815,42402,"",1.69,1.52,1.49,1.81,2.88,0.99,0.99,"",2,25.0,5,19.2,211376,19.3,59298,17.9,3301,100.4,17,2.1,915,2.2
"31079","5","238","75","0","2024","A","",175,1347,79070212,18298743,271773,1129,58690,"",1.81,1.13,1.22,1.11,1.10,1.09,1.09,"",6,3.6,37,2.8,5613392,7.6,-186920,-1.0,35930,15.2,51,4.7,2620,4.7
"31081","5","238","75","0","2024","A","",30,185,11696022,2379005,31830,1217,63279,"",1.60,1.40,1.61,1.50,2.11,1.15,1.15,"",2,7.1,29,18.6,1819896,18.4,300748,14.5,13931,77.8,1,0.1,72,0.1
"31083","5","238","75","0","2024","A","N",4,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31087","5","238","75","0","2024","A","N",8,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"31089","5","238","75","0","2024","A","",18,53,2303055,585344,5657,829,43115,"",0.71,0.36,0.33,0.35,0.27,0.90,0.90,"",1,5.9,-4,-7.0,-90657,-3.8,40303,7.4,4069,256.2,15,1.8,811,1.9
"31091","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"31093","5","238","75","0","2024","A","",15,56,2215274,701714,3002,758,39441,"",1.44,1.07,0.98,1.36,0.68,0.92,0.91,"",0,0.0,4,7.7,164758,8.0,-170428,-19.5,-22242,-88.1,-6,-0.8,-311,-0.8
"31095","5","238","75","0","2024","A","",25,188,11458279,2704019,60684,1175,61111,"",1.86,1.68,2.13,1.80,4.47,1.28,1.28,"",1,4.2,17,9.9,1504667,15.1,-282013,-9.4,-46226,-43.2,52,4.6,2732,4.7
"31097","5","238","75","0","2024","A","",12,31,1428007,498943,15984,883,45941,"",1.88,0.67,0.57,1.47,4.95,0.85,0.85,"",-1,-7.7,4,14.8,468579,48.8,-532,-0.1,-953,-5.6,189,27.2,9850,27.3
"31099","5","238","75","0","2024","A","",15,51,1961565,597732,8580,737,38337,"",1.48,0.77,0.61,0.86,1.36,0.79,0.79,"",-2,-11.8,-7,-12.1,-195808,-9.1,-243032,-28.9,-8835,-50.7,19,2.6,980,2.6
"31101","5","238","75","0","2024","A","",22,49,1685340,736518,15128,664,34512,"",1.13,0.44,0.33,0.50,0.71,0.74,0.74,"",0,0.0,0,0.0,-217460,-11.4,32804,4.7,2483,19.6,-78,-10.5,-4058,-10.5
"31103","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31105","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31107","5","238","75","0","2024","A","",27,51,1671805,750161,21280,628,32674,"",1.69,0.53,0.41,0.77,1.90,0.76,0.76,"",-2,-6.9,-13,-20.3,-732460,-30.5,-166526,-18.2,-2552,-10.7,-91,-12.7,-4698,-12.6
"31109","5","238","75","0","2024","A","",769,6978,450270190,89643161,1199710,1241,64529,"",1.60,1.20,1.31,1.28,1.50,1.09,1.09,"",-13,-1.7,-91,-1.3,16134254,3.7,-4525931,-4.8,-40490,-3.3,60,5.1,3113,5.1
"31111","5","238","75","0","2024","A","",72,574,37962874,7777816,74513,1272,66128,"",1.31,1.17,1.49,1.31,1.22,1.27,1.27,"",1,1.4,36,6.7,7577183,24.9,295405,3.9,-39676,-34.7,186,17.1,9667,17.1
"31113","5","238","75","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-2,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"31119","5","238","75","0","2024","A","",82,595,34525844,8076337,140429,1115,58002,"",1.25,0.81,0.86,0.88,1.45,1.05,1.05,"",1,1.2,-14,-2.3,815896,2.4,-32664,-0.4,-11989,-7.9,51,4.8,2664,4.8
"31121","5","238","75","0","2024","A","N",22,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"31123","5","238","75","0","2024","A","N",7,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"31125","5","238","75","0","2024","A","",4,9,373678,139192,3663,798,41520,"",0.73,0.29,0.28,0.39,1.16,0.95,0.95,"",0,0.0,1,12.5,75337,25.3,49320,54.9,2250,159.2,50,6.7,2606,6.7
"31127","5","238","75","0","2024","A","",13,45,2235250,604349,10381,953,49580,"",1.21,0.46,0.34,0.99,1.33,0.74,0.74,"",0,0.0,0,0.0,129808,6.2,-78383,-11.5,-955,-8.4,52,5.8,2706,5.8
"31129","5","238","75","0","2024","A","N",8,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"31131","5","238","75","0","2024","A","",36,161,8781008,2123379,31464,1048,54512,"",1.45,0.78,0.80,0.88,1.24,1.03,1.03,"",-5,-12.2,-33,-17.0,-861412,-8.9,-267629,-11.2,1489,5.0,93,9.7,4873,9.8
"31133","5","238","75","0","2024","A","N",8,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"31135","5","238","75","0","2024","A","",10,33,1540547,352367,1596,891,46332,"",1.35,0.88,0.77,0.98,0.61,0.86,0.86,"",0,0.0,1,3.1,101871,7.1,32839,10.3,511,47.1,22,2.5,1138,2.5
"31137","5","238","75","0","2024","A","",23,177,10914853,2293910,37780,1185,61608,"",1.12,1.10,1.18,1.24,1.76,1.07,1.07,"",1,4.5,0,0.0,573760,5.5,-87862,-3.7,23214,159.4,58,5.1,3018,5.2
"31139","5","238","75","0","2024","A","",20,107,5758314,1507219,30445,1039,54026,"",1.68,1.64,1.85,1.93,3.55,1.14,1.14,"",0,0.0,1,0.9,175120,3.1,-60883,-3.9,-5725,-15.8,22,2.2,1146,2.2
"31141","5","238","75","0","2024","A","",83,728,46853560,8323409,79466,1237,64315,"",1.47,1.09,1.28,0.98,0.98,1.17,1.17,"",0,0.0,46,6.7,5788595,14.1,-394442,-4.5,-16749,-17.4,79,6.8,4102,6.8
"31143","5","238","75","0","2024","A","N",13,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31145","5","238","75","0","2024","A","",25,110,5225778,1341598,16046,914,47507,"",1.15,0.67,0.67,0.77,1.15,1.00,1.00,"",0,0.0,-7,-6.0,76173,1.5,-68030,-4.8,-3526,-18.0,66,7.8,3399,7.7
"31147","5","238","75","0","2024","A","",16,39,1326963,459521,5821,650,33808,"",1.10,0.50,0.40,0.51,0.50,0.79,0.79,"",0,0.0,-2,-4.9,-50338,-3.7,-21829,-4.5,-3896,-40.1,9,1.4,486,1.5
"31149","5","238","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31151","5","238","75","0","2024","A","",24,93,4412621,1186158,15496,912,47448,"",1.27,0.42,0.36,0.47,0.89,0.87,0.87,"",-3,-11.1,-6,-6.1,117889,2.7,-96490,-7.5,-1367,-8.1,76,9.1,3957,9.1
"31153","5","238","75","0","2024","A","",496,6971,497031473,95241511,1453877,1371,71296,"",2.23,2.59,3.17,2.43,2.68,1.22,1.22,"",-12,-2.4,-27,-0.4,12016359,2.5,-971344,-1.0,112181,8.4,38,2.9,1987,2.9
"31155","5","238","75","0","2024","A","",66,423,25013272,5598561,75036,1138,59191,"",2.06,2.15,2.56,2.37,2.28,1.19,1.19,"",4,6.5,39,10.2,3499748,16.3,25241,0.5,-15098,-16.8,59,5.5,3093,5.5
"31157","5","238","75","0","2024","A","",73,614,32479491,10043908,282058,1018,52913,"",1.23,1.16,1.19,1.56,3.00,1.03,1.03,"",5,7.4,43,7.5,3658478,12.7,2620335,35.3,198369,237.0,47,4.8,2416,4.8
"31159","5","238","75","0","2024","A","",49,315,18238532,4028844,46075,1115,57961,"",1.95,1.58,1.78,1.78,1.53,1.13,1.13,"",-1,-2.0,13,4.3,1813723,11.0,91075,2.3,-1780,-3.7,71,6.8,3649,6.7
"31161","5","238","75","0","2024","A","",4,8,562009,187404,9208,1337,69527,"",0.36,0.14,0.24,0.29,0.50,1.69,1.69,"",0,0.0,-1,-11.1,31158,5.9,17654,10.4,962,11.7,159,13.5,8275,13.5
"31163","5","238","75","0","2024","A","",5,16,672554,156789,622,830,43159,"",0.93,0.66,0.72,0.55,0.19,1.11,1.11,"",0,0.0,0,0.0,1640,0.2,14577,10.3,123,24.6,6,0.7,335,0.8
"31167","5","238","75","0","2024","A","",7,29,1389693,362542,3014,924,48059,"",1.53,0.69,0.40,0.76,0.97,0.59,0.59,"",0,0.0,0,0.0,-7943,-0.6,-90235,-19.9,-8023,-72.7,-3,-0.3,-135,-0.3
